time,电网功率(kW),正向有功总电能,反向有功总电能
2026-02-26 09:06:00,28.324,474.5735,0.0
2026-02-26 09:07:00,28.262,475.0445,0.0
2026-02-26 09:08:00,28.2,475.5145,0.0
2026-02-26 09:09:00,28.137,475.9835,0.0
2026-02-26 09:10:00,28.073,476.4514,0.0
2026-02-26 09:11:00,28.008,476.9182,0.0
2026-02-26 09:12:00,27.942,477.3839,0.0
2026-02-26 09:13:00,27.874,477.8484,0.0
2026-02-26 09:14:00,27.805,478.3118,0.0
2026-02-26 09:15:00,27.735,478.7741,0.0
2026-02-26 09:16:00,27.663,479.2352,0.0
2026-02-26 09:17:00,27.59,479.695,0.0
2026-02-26 09:18:00,27.515,480.1536,0.0
2026-02-26 09:19:00,27.438,480.6109,0.0
2026-02-26 09:20:00,27.36,481.0669,0.0
2026-02-26 09:21:00,27.279,481.5215,0.0
2026-02-26 09:22:00,27.197,481.9748,0.0
2026-02-26 09:23:00,27.112,482.4267,0.0
2026-02-26 09:24:00,27.026,482.8771,0.0
2026-02-26 09:25:00,26.937,483.3261,0.0
2026-02-26 09:26:00,26.846,483.7735,0.0
2026-02-26 09:27:00,26.753,484.2194,0.0
2026-02-26 09:28:00,26.658,484.6637,0.0
2026-02-26 09:29:00,26.56,485.1063,0.0
2026-02-26 09:30:00,26.459,485.5473,0.0
2026-02-26 09:31:00,26.356,485.9866,0.0
2026-02-26 09:32:00,26.251,486.4241,0.0
2026-02-26 09:33:00,26.143,486.8598,0.0
2026-02-26 09:34:00,26.032,487.2937,0.0
2026-02-26 09:35:00,25.918,487.7257,0.0
2026-02-26 09:36:00,25.801,488.1557,0.0
2026-02-26 09:37:00,25.682,488.5837,0.0
2026-02-26 09:38:00,25.56,489.0097,0.0
2026-02-26 09:39:00,25.434,489.4336,0.0
2026-02-26 09:40:00,25.306,489.8554,0.0
2026-02-26 09:41:00,25.175,490.275,0.0
2026-02-26 09:42:00,25.04,490.6923,0.0
2026-02-26 09:43:00,24.903,491.1073,0.0
2026-02-26 09:44:00,24.762,491.5201,0.0
2026-02-26 09:45:00,24.618,491.9304,0.0
2026-02-26 09:46:00,24.471,492.3382,0.0
2026-02-26 09:47:00,24.32,492.7435,0.0
2026-02-26 09:48:00,24.167,493.1463,0.0
2026-02-26 09:49:00,24.01,493.5465,0.0
2026-02-26 09:50:00,23.849,493.944,0.0
2026-02-26 09:51:00,23.685,494.3387,0.0
2026-02-26 09:52:00,23.518,494.7307,0.0
2026-02-26 09:53:00,23.348,495.1198,0.0
2026-02-26 09:54:00,23.174,495.5061,0.0
2026-02-26 09:55:00,22.996,495.8893,0.0
2026-02-26 09:56:00,22.816,496.2696,0.0
2026-02-26 09:57:00,22.631,496.6468,0.0
2026-02-26 09:58:00,22.444,497.0208,0.0
2026-02-26 09:59:00,22.252,497.3917,0.0
2026-02-26 10:00:00,22.058,497.7593,0.0
2026-02-26 10:01:00,21.86,498.1237,0.0
2026-02-26 10:02:00,21.658,498.4846,0.0
2026-02-26 10:03:00,21.453,498.8422,0.0
2026-02-26 10:04:00,21.245,499.1963,0.0
2026-02-26 10:05:00,21.033,499.5468,0.0
2026-02-26 10:06:00,20.818,499.8938,0.0
2026-02-26 10:07:00,20.599,500.2371,0.0
2026-02-26 10:08:00,20.377,500.5767,0.0
2026-02-26 10:09:00,20.152,500.9126,0.0
2026-02-26 10:10:00,19.923,501.2446,0.0
2026-02-26 10:11:00,19.692,501.5728,0.0
2026-02-26 10:12:00,19.456,501.8971,0.0
2026-02-26 10:13:00,19.218,502.2174,0.0
2026-02-26 10:14:00,18.977,502.5337,0.0
2026-02-26 10:15:00,18.732,502.8459,0.0
2026-02-26 10:16:00,18.484,503.154,0.0
2026-02-26 10:17:00,18.233,503.4578,0.0
2026-02-26 10:18:00,17.979,503.7575,0.0
2026-02-26 10:19:00,17.722,504.0529,0.0
2026-02-26 10:20:00,17.462,504.3439,0.0
2026-02-26 10:21:00,17.199,504.6305,0.0
2026-02-26 10:22:00,16.934,504.9128,0.0
2026-02-26 10:23:00,16.665,505.1905,0.0
2026-02-26 10:24:00,16.394,505.4638,0.0
2026-02-26 10:25:00,16.12,505.7324,0.0
2026-02-26 10:26:00,15.843,505.9965,0.0
2026-02-26 10:27:00,15.564,506.2559,0.0
2026-02-26 10:28:00,15.283,506.5106,0.0
2026-02-26 10:29:00,14.998,506.7606,0.0
2026-02-26 10:30:00,14.712,507.0058,0.0
2026-02-26 10:31:00,14.423,507.2462,0.0
2026-02-26 10:32:00,14.132,507.4817,0.0
2026-02-26 10:33:00,13.839,507.7123,0.0
2026-02-26 10:34:00,13.544,507.9381,0.0
2026-02-26 10:35:00,13.246,508.1588,0.0
2026-02-26 10:36:00,12.947,508.3746,0.0
2026-02-26 10:37:00,12.646,508.5854,0.0
2026-02-26 10:38:00,12.342,508.7911,0.0
2026-02-26 10:39:00,12.038,508.9917,0.0
2026-02-26 10:40:00,11.731,509.1872,0.0
2026-02-26 10:41:00,11.423,509.3776,0.0
2026-02-26 10:42:00,11.114,509.5628,0.0
2026-02-26 10:43:00,10.803,509.7429,0.0
2026-02-26 10:44:00,10.491,509.9177,0.0
2026-02-26 10:45:00,10.177,510.0873,0.0
2026-02-26 10:46:00,9.862,510.2517,0.0
2026-02-26 10:47:00,9.547,510.4108,0.0
2026-02-26 10:48:00,9.23,510.5647,0.0
2026-02-26 10:49:00,8.912,510.7132,0.0
2026-02-26 10:50:00,8.594,510.8564,0.0
2026-02-26 10:51:00,8.275,510.9943,0.0
2026-02-26 10:52:00,7.955,511.1269,0.0
2026-02-26 10:53:00,7.634,511.2542,0.0
2026-02-26 10:54:00,7.313,511.376,0.0
2026-02-26 10:55:00,6.992,511.4926,0.0
2026-02-26 10:56:00,6.671,511.6038,0.0
2026-02-26 10:57:00,6.349,511.7096,0.0
2026-02-26 10:58:00,6.027,511.81,0.0
2026-02-26 10:59:00,5.705,511.9051,0.0
2026-02-26 11:00:00,0.0,511.9051,0.0
2026-02-26 11:01:00,0.0,511.9051,0.0
2026-02-26 11:02:00,0.0,511.9051,0.0
2026-02-26 11:03:00,0.0,511.9051,0.0
2026-02-26 11:04:00,0.0,511.9051,0.0
2026-02-26 11:05:00,0.0,511.9051,0.0
2026-02-26 11:06:00,0.0,511.9051,0.0
2026-02-26 11:07:00,0.0,511.9051,0.0
2026-02-26 11:08:00,0.0,511.9051,0.0
2026-02-26 11:09:00,0.0,511.9051,0.0
2026-02-26 11:10:00,0.0,511.9051,0.0
2026-02-26 11:11:00,0.0,511.9051,0.0
2026-02-26 11:12:00,0.0,511.9051,0.0
2026-02-26 11:13:00,0.0,511.9051,0.0
2026-02-26 11:14:00,0.0,511.9051,0.0
2026-02-26 11:15:00,0.0,511.9051,0.0
2026-02-26 11:16:00,0.0,511.9051,0.0
2026-02-26 11:17:00,0.0,511.9051,0.0
2026-02-26 11:18:00,0.0,511.9051,0.0
2026-02-26 11:19:00,0.0,511.9051,0.0
2026-02-26 11:20:00,0.0,511.9051,0.0
2026-02-26 11:21:00,0.0,511.9051,0.0
2026-02-26 11:22:00,0.0,511.9051,0.0
2026-02-26 11:23:00,0.0,511.9051,0.0
2026-02-26 11:24:00,0.0,511.9051,0.0
2026-02-26 11:25:00,0.0,511.9051,0.0
2026-02-26 11:26:00,0.0,511.9051,0.0
2026-02-26 11:27:00,0.0,511.9051,0.0
2026-02-26 11:28:00,0.0,511.9051,0.0
2026-02-26 11:29:00,0.0,511.9051,0.0
2026-02-26 11:30:00,0.0,511.9051,0.0
2026-02-26 11:31:00,0.0,511.9051,0.0
2026-02-26 11:32:00,0.0,511.9051,0.0
2026-02-26 11:33:00,0.0,511.9051,0.0
2026-02-26 11:34:00,0.0,511.9051,0.0
2026-02-26 11:35:00,0.0,511.9051,0.0
2026-02-26 11:36:00,0.0,511.9051,0.0
2026-02-26 11:37:00,0.0,511.9051,0.0
2026-02-26 11:38:00,0.0,511.9051,0.0
2026-02-26 11:39:00,0.0,511.9051,0.0
2026-02-26 11:40:00,0.0,511.9051,0.0
2026-02-26 11:41:00,0.0,511.9051,0.0
2026-02-26 11:42:00,0.0,511.9051,0.0
2026-02-26 11:43:00,0.0,511.9051,0.0
2026-02-26 11:44:00,0.0,511.9051,0.0
2026-02-26 11:45:00,0.0,511.9051,0.0
2026-02-26 11:46:00,0.0,511.9051,0.0
2026-02-26 11:47:00,0.0,511.9051,0.0
2026-02-26 11:48:00,0.0,511.9051,0.0
2026-02-26 11:49:00,0.0,511.9051,0.0
2026-02-26 11:50:00,0.0,511.9051,0.0
2026-02-26 11:51:00,0.0,511.9051,0.0
2026-02-26 11:52:00,0.0,511.9051,0.0
2026-02-26 11:53:00,0.0,511.9051,0.0
2026-02-26 11:54:00,0.0,511.9051,0.0
2026-02-26 11:55:00,0.0,511.9051,0.0
2026-02-26 11:56:00,0.0,511.9051,0.0
2026-02-26 11:57:00,0.0,511.9051,0.0
2026-02-26 11:58:00,0.0,511.9051,0.0
2026-02-26 11:59:00,0.0,511.9051,0.0
2026-02-26 12:00:00,0.0,511.9051,0.0
2026-02-26 12:01:00,0.0,511.9051,0.0
2026-02-26 12:02:00,0.0,511.9051,0.0
2026-02-26 12:03:00,0.0,511.9051,0.0
2026-02-26 12:04:00,0.0,511.9051,0.0
2026-02-26 12:05:00,0.0,511.9051,0.0
2026-02-26 12:06:00,0.0,511.9051,0.0
2026-02-26 12:07:00,0.0,511.9051,0.0
2026-02-26 12:08:00,0.0,511.9051,0.0
2026-02-26 12:09:00,0.0,511.9051,0.0
2026-02-26 12:10:00,0.0,511.9051,0.0
2026-02-26 12:11:00,0.0,511.9051,0.0
2026-02-26 12:12:00,0.0,511.9051,0.0
2026-02-26 12:13:00,0.0,511.9051,0.0
2026-02-26 12:14:00,0.0,511.9051,0.0
2026-02-26 12:15:00,0.0,511.9051,0.0
2026-02-26 12:16:00,0.0,511.9051,0.0
2026-02-26 12:17:00,0.0,511.9051,0.0
2026-02-26 12:18:00,0.0,511.9051,0.0
2026-02-26 12:19:00,0.0,511.9051,0.0
2026-02-26 12:20:00,0.0,511.9051,0.0
2026-02-26 12:21:00,0.0,511.9051,0.0
2026-02-26 12:22:00,0.0,511.9051,0.0
2026-02-26 12:23:00,0.0,511.9051,0.0
2026-02-26 12:24:00,0.0,511.9051,0.0
2026-02-26 12:25:00,0.0,511.9051,0.0
2026-02-26 12:26:00,0.0,511.9051,0.0
2026-02-26 12:27:00,0.0,511.9051,0.0
2026-02-26 12:28:00,0.0,511.9051,0.0
2026-02-26 12:29:00,0.0,511.9051,0.0
2026-02-26 12:30:00,0.0,511.9051,0.0
2026-02-26 12:31:00,0.0,511.9051,0.0
2026-02-26 12:32:00,0.0,511.9051,0.0
2026-02-26 12:33:00,0.0,511.9051,0.0
2026-02-26 12:34:00,0.0,511.9051,0.0
2026-02-26 12:35:00,0.0,511.9051,0.0
2026-02-26 12:36:00,0.0,511.9051,0.0
2026-02-26 12:37:00,0.0,511.9051,0.0
2026-02-26 12:38:00,0.0,511.9051,0.0
2026-02-26 12:39:00,0.0,511.9051,0.0
2026-02-26 12:40:00,0.0,511.9051,0.0
2026-02-26 12:41:00,0.0,511.9051,0.0
2026-02-26 12:42:00,0.0,511.9051,0.0
2026-02-26 12:43:00,0.0,511.9051,0.0
2026-02-26 12:44:00,0.0,511.9051,0.0
2026-02-26 12:45:00,0.0,511.9051,0.0
2026-02-26 12:46:00,0.0,511.9051,0.0
2026-02-26 12:47:00,0.0,511.9051,0.0
2026-02-26 12:48:00,0.0,511.9051,0.0
2026-02-26 12:49:00,0.0,511.9051,0.0
2026-02-26 12:50:00,0.0,511.9051,0.0
2026-02-26 12:51:00,0.0,511.9051,0.0
2026-02-26 12:52:00,0.0,511.9051,0.0
2026-02-26 12:53:00,0.0,511.9051,0.0
2026-02-26 12:54:00,0.0,511.9051,0.0
2026-02-26 12:55:00,0.0,511.9051,0.0
2026-02-26 12:56:00,0.0,511.9051,0.0
2026-02-26 12:57:00,0.0,511.9051,0.0
2026-02-26 12:58:00,0.0,511.9051,0.0
2026-02-26 12:59:00,0.0,511.9051,0.0
2026-02-26 13:00:00,0.0,511.9051,0.0
2026-02-26 13:01:00,0.0,511.9051,0.0
2026-02-26 13:02:00,0.0,511.9051,0.0
2026-02-26 13:03:00,0.0,511.9051,0.0
2026-02-26 13:04:00,0.0,511.9051,0.0
2026-02-26 13:05:00,0.0,511.9051,0.0
2026-02-26 13:06:00,0.0,511.9051,0.0
2026-02-26 13:07:00,0.0,511.9051,0.0
2026-02-26 13:08:00,0.0,511.9051,0.0
2026-02-26 13:09:00,0.0,511.9051,0.0
2026-02-26 13:10:00,0.0,511.9051,0.0
2026-02-26 13:11:00,0.0,511.9051,0.0
2026-02-26 13:12:00,0.0,511.9051,0.0
2026-02-26 13:13:00,0.0,511.9051,0.0
2026-02-26 13:14:00,0.0,511.9051,0.0
2026-02-26 13:15:00,0.0,511.9051,0.0
2026-02-26 13:16:00,0.0,511.9051,0.0
2026-02-26 13:17:00,0.0,511.9051,0.0
2026-02-26 13:18:00,0.0,511.9051,0.0
2026-02-26 13:19:00,0.0,511.9051,0.0
2026-02-26 13:20:00,0.0,511.9051,0.0
2026-02-26 13:21:00,0.0,511.9051,0.0
2026-02-26 13:22:00,0.0,511.9051,0.0
2026-02-26 13:23:00,0.0,511.9051,0.0
2026-02-26 13:24:00,0.0,511.9051,0.0
2026-02-26 13:25:00,0.0,511.9051,0.0
2026-02-26 13:26:00,0.0,511.9051,0.0
2026-02-26 13:27:00,0.0,511.9051,0.0
2026-02-26 13:28:00,0.0,511.9051,0.0
2026-02-26 13:29:00,0.0,511.9051,0.0
2026-02-26 13:30:00,0.0,511.9051,0.0
2026-02-26 13:31:00,0.0,511.9051,0.0
2026-02-26 13:32:00,0.0,511.9051,0.0
2026-02-26 13:33:00,0.0,511.9051,0.0
2026-02-26 13:34:00,0.0,511.9051,0.0
2026-02-26 13:35:00,0.0,511.9051,0.0
2026-02-26 13:36:00,0.0,511.9051,0.0
2026-02-26 13:37:00,0.0,511.9051,0.0
2026-02-26 13:38:00,0.0,511.9051,0.0
2026-02-26 13:39:00,0.0,511.9051,0.0
2026-02-26 13:40:00,0.0,511.9051,0.0
2026-02-26 13:41:00,0.0,511.9051,0.0
2026-02-26 13:42:00,0.0,511.9051,0.0
2026-02-26 13:43:00,0.0,511.9051,0.0
2026-02-26 13:44:00,0.0,511.9051,0.0
2026-02-26 13:45:00,0.0,511.9051,0.0
2026-02-26 13:46:00,0.0,511.9051,0.0
2026-02-26 13:47:00,0.0,511.9051,0.0
2026-02-26 13:48:00,0.0,511.9051,0.0
2026-02-26 13:49:00,0.0,511.9051,0.0
2026-02-26 13:50:00,0.0,511.9051,0.0
2026-02-26 13:51:00,0.0,511.9051,0.0
2026-02-26 13:52:00,0.0,511.9051,0.0
2026-02-26 13:53:00,0.0,511.9051,0.0
2026-02-26 13:54:00,0.0,511.9051,0.0
2026-02-26 13:55:00,0.0,511.9051,0.0
2026-02-26 13:56:00,0.0,511.9051,0.0
2026-02-26 13:57:00,0.0,511.9051,0.0
2026-02-26 13:58:00,0.0,511.9051,0.0
2026-02-26 13:59:00,0.0,511.9051,0.0
2026-02-26 14:00:00,0.0,511.9051,0.0
2026-02-26 14:01:00,0.0,511.9051,0.0
2026-02-26 14:02:00,0.0,511.9051,0.0
2026-02-26 14:03:00,0.0,511.9051,0.0
2026-02-26 14:04:00,0.0,511.9051,0.0
2026-02-26 14:05:00,0.0,511.9051,0.0
2026-02-26 14:06:00,0.0,511.9051,0.0
2026-02-26 14:07:00,0.0,511.9051,0.0
2026-02-26 14:08:00,0.0,511.9051,0.0
2026-02-26 14:09:00,0.0,511.9051,0.0
2026-02-26 14:10:00,0.0,511.9051,0.0
2026-02-26 14:11:00,0.0,511.9051,0.0
2026-02-26 14:12:00,0.0,511.9051,0.0
2026-02-26 14:13:00,0.0,511.9051,0.0
2026-02-26 14:14:00,0.0,511.9051,0.0
2026-02-26 14:15:00,0.0,511.9051,0.0
2026-02-26 14:16:00,0.0,511.9051,0.0
2026-02-26 14:17:00,0.0,511.9051,0.0
2026-02-26 14:18:00,0.0,511.9051,0.0
2026-02-26 14:19:00,0.0,511.9051,0.0
2026-02-26 14:20:00,0.0,511.9051,0.0
2026-02-26 14:21:00,0.0,511.9051,0.0
2026-02-26 14:22:00,0.0,511.9051,0.0
2026-02-26 14:23:00,0.0,511.9051,0.0
2026-02-26 14:24:00,0.0,511.9051,0.0
2026-02-26 14:25:00,0.0,511.9051,0.0
2026-02-26 14:26:00,0.0,511.9051,0.0
2026-02-26 14:27:00,0.0,511.9051,0.0
2026-02-26 14:28:00,0.0,511.9051,0.0
2026-02-26 14:29:00,0.0,511.9051,0.0
2026-02-26 14:30:00,0.0,511.9051,0.0
2026-02-26 14:31:00,0.0,511.9051,0.0
2026-02-26 14:32:00,0.0,511.9051,0.0
2026-02-26 14:33:00,0.0,511.9051,0.0
2026-02-26 14:34:00,0.0,511.9051,0.0
2026-02-26 14:35:00,0.0,511.9051,0.0
2026-02-26 14:36:00,0.0,511.9051,0.0
2026-02-26 14:37:00,0.0,511.9051,0.0
2026-02-26 14:38:00,0.0,511.9051,0.0
2026-02-26 14:39:00,0.0,511.9051,0.0
2026-02-26 14:40:00,0.0,511.9051,0.0
2026-02-26 14:41:00,0.0,511.9051,0.0
2026-02-26 14:42:00,0.0,511.9051,0.0
2026-02-26 14:43:00,0.0,511.9051,0.0
2026-02-26 14:44:00,0.0,511.9051,0.0
2026-02-26 14:45:00,0.0,511.9051,0.0
2026-02-26 14:46:00,0.0,511.9051,0.0
2026-02-26 14:47:00,0.0,511.9051,0.0
2026-02-26 14:48:00,0.0,511.9051,0.0
2026-02-26 14:49:00,0.0,511.9051,0.0
2026-02-26 14:50:00,0.0,511.9051,0.0
2026-02-26 14:51:00,0.0,511.9051,0.0
2026-02-26 14:52:00,0.0,511.9051,0.0
2026-02-26 14:53:00,0.0,511.9051,0.0
2026-02-26 14:54:00,0.0,511.9051,0.0
2026-02-26 14:55:00,0.0,511.9051,0.0
2026-02-26 14:56:00,0.0,511.9051,0.0
2026-02-26 14:57:00,0.0,511.9051,0.0
2026-02-26 14:58:00,0.0,511.9051,0.0
2026-02-26 14:59:00,0.0,511.9051,0.0
2026-02-26 15:00:00,0.0,511.9051,0.0
2026-02-26 15:01:00,0.0,511.9051,0.0
2026-02-26 15:02:00,0.0,511.9051,0.0
2026-02-26 15:03:00,0.0,511.9051,0.0
2026-02-26 15:04:00,0.0,511.9051,0.0
2026-02-26 15:05:00,0.0,511.9051,0.0
2026-02-26 15:06:00,0.0,511.9051,0.0
2026-02-26 15:07:00,0.0,511.9051,0.0
2026-02-26 15:08:00,0.0,511.9051,0.0
2026-02-26 15:09:00,0.0,511.9051,0.0
2026-02-26 15:10:00,0.166,511.9079,0.0
2026-02-26 15:11:00,0.483,511.9159,0.0
2026-02-26 15:12:00,0.801,511.9293,0.0
2026-02-26 15:13:00,1.122,511.948,0.0
2026-02-26 15:14:00,1.444,511.9721,0.0
2026-02-26 15:15:00,1.769,512.0015,0.0
2026-02-26 15:16:00,2.095,512.0365,0.0
2026-02-26 15:17:00,2.423,512.0768,0.0
2026-02-26 15:18:00,2.753,512.1227,0.0
2026-02-26 15:19:00,3.085,512.1741,0.0
2026-02-26 15:20:00,3.419,512.2311,0.0
2026-02-26 15:21:00,3.754,512.2937,0.0
2026-02-26 15:22:00,4.092,512.3619,0.0
2026-02-26 15:23:00,4.432,512.4358,0.0
2026-02-26 15:24:00,4.773,512.5153,0.0
2026-02-26 15:25:00,5.117,512.6006,0.0
2026-02-26 15:26:00,5.462,512.6916,0.0
2026-02-26 15:27:00,5.809,512.7884,0.0
2026-02-26 15:28:00,6.158,512.8911,0.0
2026-02-26 15:29:00,6.51,512.9996,0.0
2026-02-26 15:30:00,6.863,513.114,0.0
2026-02-26 15:31:00,7.218,513.2343,0.0
2026-02-26 15:32:00,7.575,513.3605,0.0
2026-02-26 15:33:00,7.935,513.4928,0.0
2026-02-26 15:34:00,8.296,513.631,0.0
2026-02-26 15:35:00,8.659,513.7754,0.0
2026-02-26 15:36:00,9.025,513.9258,0.0
2026-02-26 15:37:00,9.392,514.0823,0.0
2026-02-26 15:38:00,9.761,514.245,0.0
2026-02-26 15:39:00,10.133,514.4139,0.0
2026-02-26 15:40:00,10.507,514.589,0.0
2026-02-26 15:41:00,10.882,514.7703,0.0
2026-02-26 15:42:00,11.26,514.958,0.0
2026-02-26 15:43:00,11.64,515.152,0.0
2026-02-26 15:44:00,12.022,515.3524,0.0
2026-02-26 15:45:00,12.406,515.5591,0.0
2026-02-26 15:46:00,12.792,515.7723,0.0
2026-02-26 15:47:00,13.18,515.992,0.0
2026-02-26 15:48:00,13.571,516.2182,0.0
2026-02-26 15:49:00,13.964,516.4509,0.0
2026-02-26 15:50:00,14.358,516.6902,0.0
2026-02-26 15:51:00,14.755,516.9362,0.0
2026-02-26 15:52:00,15.155,517.1887,0.0
2026-02-26 15:53:00,15.556,517.448,0.0
2026-02-26 15:54:00,15.96,517.714,0.0
2026-02-26 15:55:00,16.365,517.9868,0.0
2026-02-26 15:56:00,16.773,518.2663,0.0
2026-02-26 15:57:00,17.184,518.5527,0.0
2026-02-26 15:58:00,17.596,518.846,0.0
2026-02-26 15:59:00,18.011,519.1462,0.0
2026-02-26 16:00:00,18.428,519.4533,0.0
2026-02-26 16:01:00,18.847,519.7674,0.0
2026-02-26 16:02:00,19.269,520.0886,0.0
2026-02-26 16:03:00,19.693,520.4168,0.0
2026-02-26 16:04:00,20.119,520.7521,0.0
2026-02-26 16:05:00,20.547,521.0945,0.0
2026-02-26 16:06:00,20.978,521.4442,0.0
2026-02-26 16:07:00,21.411,521.801,0.0
2026-02-26 16:08:00,21.846,522.1651,0.0
2026-02-26 16:09:00,22.284,522.5365,0.0
2026-02-26 16:10:00,22.724,522.9153,0.0
2026-02-26 16:11:00,23.166,523.3014,0.0
2026-02-26 16:12:00,23.611,523.6949,0.0
2026-02-26 16:13:00,24.058,524.0959,0.0
2026-02-26 16:14:00,24.508,524.5043,0.0
2026-02-26 16:15:00,24.96,524.9203,0.0
2026-02-26 16:16:00,25.414,525.3439,0.0
2026-02-26 16:17:00,25.87,525.775,0.0
2026-02-26 16:18:00,26.329,526.2139,0.0
2026-02-26 16:19:00,26.791,526.6604,0.0
2026-02-26 16:20:00,27.254,527.1146,0.0
2026-02-26 16:21:00,27.721,527.5766,0.0
2026-02-26 16:22:00,28.189,528.0464,0.0
2026-02-26 16:23:00,28.66,528.5241,0.0
2026-02-26 16:24:00,29.133,529.0097,0.0
2026-02-26 16:25:00,29.609,529.5032,0.0
2026-02-26 16:26:00,30.087,530.0046,0.0
2026-02-26 16:27:00,30.568,530.5141,0.0
2026-02-26 16:28:00,31.051,531.0316,0.0
2026-02-26 16:29:00,31.537,531.5572,0.0
2026-02-26 16:30:00,32.024,532.091,0.0
2026-02-26 16:31:00,32.515,532.6329,0.0
2026-02-26 16:32:00,33.007,533.183,0.0
2026-02-26 16:33:00,33.503,533.7414,0.0
2026-02-26 16:34:00,34.0,534.308,0.0
2026-02-26 16:35:00,34.5,534.883,0.0
2026-02-26 16:36:00,35.002,535.4664,0.0
2026-02-26 16:37:00,35.507,536.0582,0.0
2026-02-26 16:38:00,36.014,536.6584,0.0
2026-02-26 16:39:00,36.524,537.2672,0.0
2026-02-26 16:40:00,37.036,537.8844,0.0
2026-02-26 16:41:00,37.551,538.5103,0.0
2026-02-26 16:42:00,38.067,539.1447,0.0
2026-02-26 16:43:00,38.587,539.7879,0.0
2026-02-26 16:44:00,39.108,540.4397,0.0
2026-02-26 16:45:00,39.632,541.1002,0.0
2026-02-26 16:46:00,40.158,541.7695,0.0
2026-02-26 16:47:00,40.687,542.4476,0.0
2026-02-26 16:48:00,41.218,543.1346,0.0
2026-02-26 16:49:00,41.752,543.8304,0.0
2026-02-26 16:50:00,42.287,544.5352,0.0
2026-02-26 16:51:00,42.825,545.249,0.0
2026-02-26 16:52:00,43.366,545.9717,0.0
2026-02-26 16:53:00,43.908,546.7035,0.0
2026-02-26 16:54:00,44.453,547.4444,0.0
2026-02-26 16:55:00,45.0,548.1944,0.0
2026-02-26 16:56:00,45.55,548.9536,0.0
2026-02-26 16:57:00,46.101,549.722,0.0
2026-02-26 16:58:00,46.655,550.4995,0.0
2026-02-26 16:59:00,47.211,551.2864,0.0
2026-02-26 17:00:00,47.77,552.0826,0.0
2026-02-26 17:01:00,48.33,552.8881,0.0
2026-02-26 17:02:00,48.893,553.7029,0.0
2026-02-26 17:03:00,49.458,554.5272,0.0
2026-02-26 17:04:00,50.024,555.361,0.0
2026-02-26 17:05:00,50.593,556.2042,0.0
2026-02-26 17:06:00,51.164,557.0569,0.0
2026-02-26 17:07:00,51.737,557.9192,0.0
2026-02-26 17:08:00,52.313,558.7911,0.0
2026-02-26 17:09:00,52.89,559.6726,0.0
2026-02-26 17:10:00,53.469,560.5637,0.0
2026-02-26 17:11:00,54.05,561.4646,0.0
2026-02-26 17:12:00,54.633,562.3751,0.0
2026-02-26 17:13:00,55.218,563.2954,0.0
2026-02-26 17:14:00,55.805,564.2255,0.0
2026-02-26 17:15:00,56.393,565.1654,0.0
2026-02-26 17:16:00,56.984,566.1151,0.0
2026-02-26 17:17:00,57.576,567.0747,0.0
2026-02-26 17:18:00,58.17,568.0442,0.0
2026-02-26 17:19:00,58.765,569.0236,0.0
2026-02-26 17:20:00,59.363,570.013,0.0
2026-02-26 17:21:00,59.962,571.0124,0.0
2026-02-26 17:22:00,60.562,572.0217,0.0
2026-02-26 17:23:00,61.165,573.0412,0.0
2026-02-26 17:24:00,61.768,574.0706,0.0
2026-02-26 17:25:00,62.374,575.1102,0.0
2026-02-26 17:26:00,62.98,576.1599,0.0
2026-02-26 17:27:00,63.589,577.2197,0.0
2026-02-26 17:28:00,64.198,578.2896,0.0
2026-02-26 17:29:00,64.809,579.3698,0.0
2026-02-26 17:30:00,65.421,580.4602,0.0
2026-02-26 17:31:00,66.035,581.5607,0.0
2026-02-26 17:32:00,66.65,582.6716,0.0
2026-02-26 17:33:00,67.266,583.7927,0.0
2026-02-26 17:34:00,67.883,584.924,0.0
2026-02-26 17:35:00,68.501,586.0657,0.0
2026-02-26 17:36:00,69.12,587.2177,0.0
2026-02-26 17:37:00,69.74,588.3801,0.0
2026-02-26 17:38:00,70.361,589.5527,0.0
2026-02-26 17:39:00,70.984,590.7358,0.0
2026-02-26 17:40:00,71.607,591.9292,0.0
2026-02-26 17:41:00,72.23,593.1331,0.0
2026-02-26 17:42:00,72.855,594.3473,0.0
2026-02-26 17:43:00,73.48,595.572,0.0
2026-02-26 17:44:00,74.106,596.8071,0.0
2026-02-26 17:45:00,74.732,598.0526,0.0
2026-02-26 17:46:00,75.359,599.3086,0.0
2026-02-26 17:47:00,75.987,600.5751,0.0
2026-02-26 17:48:00,76.615,601.852,0.0
2026-02-26 17:49:00,77.243,603.1394,0.0
2026-02-26 17:50:00,77.872,604.4372,0.0
2026-02-26 17:51:00,78.501,605.7456,0.0
2026-02-26 17:52:00,79.13,607.0644,0.0
2026-02-26 17:53:00,79.76,608.3938,0.0
2026-02-26 17:54:00,80.389,609.7336,0.0
2026-02-26 17:55:00,81.018,611.0839,0.0
2026-02-26 17:56:00,81.648,612.4447,0.0
2026-02-26 17:57:00,82.277,613.816,0.0
2026-02-26 17:58:00,82.907,615.1977,0.0
2026-02-26 17:59:00,83.536,616.59,0.0
2026-02-26 18:00:00,84.165,617.9928,0.0
2026-02-26 18:01:00,84.4,619.3994,0.0
2026-02-26 18:02:00,84.636,620.81,0.0
2026-02-26 18:03:00,84.871,622.2245,0.0
