time,电网功率(kW),正向有功总电能,反向有功总电能
2026-02-26 09:05:00,120.0,488.9662,0.0
2026-02-26 09:06:00,120.0,490.9662,0.0
2026-02-26 09:07:00,120.0,492.9662,0.0
2026-02-26 09:08:00,120.0,494.9662,0.0
2026-02-26 09:09:00,120.0,496.9662,0.0
2026-02-26 09:10:00,120.0,498.9662,0.0
2026-02-26 09:11:00,120.0,500.9662,0.0
2026-02-26 09:12:00,120.0,502.9662,0.0
2026-02-26 09:13:00,120.0,504.9662,0.0
2026-02-26 09:14:00,120.0,506.9662,0.0
2026-02-26 09:15:00,120.0,508.9662,0.0
2026-02-26 09:16:00,120.0,510.9662,0.0
2026-02-26 09:17:00,120.0,512.9662,0.0
2026-02-26 09:18:00,120.0,514.9662,0.0
2026-02-26 09:19:00,120.0,516.9662,0.0
2026-02-26 09:20:00,120.0,518.9662,0.0
2026-02-26 09:21:00,120.0,520.9662,0.0
2026-02-26 09:22:00,120.0,522.9662,0.0
2026-02-26 09:23:00,120.0,524.9662,0.0
2026-02-26 09:24:00,120.0,526.9662,0.0
2026-02-26 09:25:00,120.0,528.9662,0.0
2026-02-26 09:26:00,120.0,530.9662,0.0
2026-02-26 09:27:00,120.0,532.9662,0.0
2026-02-26 09:28:00,120.0,534.9662,0.0
2026-02-26 09:29:00,120.0,536.9662,0.0
2026-02-26 09:30:00,120.0,538.9662,0.0
2026-02-26 09:31:00,120.0,540.9662,0.0
2026-02-26 09:32:00,120.0,542.9662,0.0
2026-02-26 09:33:00,120.0,544.9662,0.0
2026-02-26 09:34:00,120.0,546.9662,0.0
2026-02-26 09:35:00,120.0,548.9662,0.0
2026-02-26 09:36:00,120.0,550.9662,0.0
2026-02-26 09:37:00,120.0,552.9662,0.0
2026-02-26 09:38:00,120.0,554.9662,0.0
2026-02-26 09:39:00,120.0,556.9662,0.0
2026-02-26 09:40:00,120.0,558.9662,0.0
2026-02-26 09:41:00,120.0,560.9662,0.0
2026-02-26 09:42:00,120.0,562.9662,0.0
2026-02-26 09:43:00,120.0,564.9662,0.0
2026-02-26 09:44:00,120.0,566.9662,0.0
2026-02-26 09:45:00,120.0,568.9662,0.0
2026-02-26 09:46:00,120.0,570.9662,0.0
2026-02-26 09:47:00,120.0,572.9662,0.0
2026-02-26 09:48:00,120.0,574.9662,0.0
2026-02-26 09:49:00,120.0,576.9662,0.0
2026-02-26 09:50:00,120.0,578.9662,0.0
2026-02-26 09:51:00,120.0,580.9662,0.0
2026-02-26 09:52:00,120.0,582.9662,0.0
2026-02-26 09:53:00,120.0,584.9662,0.0
2026-02-26 09:54:00,120.0,586.9662,0.0
2026-02-26 09:55:00,120.0,588.9662,0.0
2026-02-26 09:56:00,120.0,590.9662,0.0
2026-02-26 09:57:00,120.0,592.9662,0.0
2026-02-26 09:58:00,120.0,594.9662,0.0
2026-02-26 09:59:00,120.0,596.9662,0.0
2026-02-26 10:00:00,120.0,598.9662,0.0
2026-02-26 10:01:00,120.0,600.9662,0.0
2026-02-26 10:02:00,120.0,602.9662,0.0
2026-02-26 10:03:00,120.0,604.9662,0.0
2026-02-26 10:04:00,120.0,606.9662,0.0
2026-02-26 10:05:00,120.0,608.9662,0.0
2026-02-26 10:06:00,120.0,610.9662,0.0
2026-02-26 10:07:00,120.0,612.9662,0.0
2026-02-26 10:08:00,120.0,614.9662,0.0
2026-02-26 10:09:00,120.0,616.9662,0.0
2026-02-26 10:10:00,120.0,618.9662,0.0
2026-02-26 10:11:00,120.0,620.9662,0.0
2026-02-26 10:12:00,120.0,622.9662,0.0
2026-02-26 10:13:00,120.0,624.9662,0.0
2026-02-26 10:14:00,120.0,626.9662,0.0
2026-02-26 10:15:00,120.0,628.9662,0.0
2026-02-26 10:16:00,120.0,630.9662,0.0
2026-02-26 10:17:00,120.0,632.9662,0.0
2026-02-26 10:18:00,120.0,634.9662,0.0
2026-02-26 10:19:00,120.0,636.9662,0.0
2026-02-26 10:20:00,120.0,638.9662,0.0
2026-02-26 10:21:00,120.0,640.9662,0.0
2026-02-26 10:22:00,120.0,642.9662,0.0
2026-02-26 10:23:00,120.0,644.9662,0.0
2026-02-26 10:24:00,120.0,646.9662,0.0
2026-02-26 10:25:00,120.0,648.9662,0.0
2026-02-26 10:26:00,120.0,650.9662,0.0
2026-02-26 10:27:00,120.0,652.9662,0.0
2026-02-26 10:28:00,120.0,654.9662,0.0
2026-02-26 10:29:00,120.0,656.9662,0.0
2026-02-26 10:30:00,120.0,658.9662,0.0
2026-02-26 10:31:00,120.0,660.9662,0.0
2026-02-26 10:32:00,120.0,662.9662,0.0
2026-02-26 10:33:00,120.0,664.9662,0.0
2026-02-26 10:34:00,120.0,666.9662,0.0
2026-02-26 10:35:00,120.0,668.9662,0.0
2026-02-26 10:36:00,120.0,670.9662,0.0
2026-02-26 10:37:00,120.0,672.9662,0.0
2026-02-26 10:38:00,120.0,674.9662,0.0
2026-02-26 10:39:00,120.0,676.9662,0.0
2026-02-26 10:40:00,50.571,677.809,0.0
2026-02-26 10:41:00,50.399,678.649,0.0
2026-02-26 10:42:00,50.239,679.4863,0.0
2026-02-26 10:43:00,50.091,680.3212,0.0
2026-02-26 10:44:00,49.956,681.1538,0.0
2026-02-26 10:45:00,49.833,681.9844,0.0
2026-02-26 10:46:00,49.724,682.8131,0.0
2026-02-26 10:47:00,49.629,683.6402,0.0
2026-02-26 10:48:00,49.548,684.466,0.0
2026-02-26 10:49:00,49.481,685.2907,0.0
2026-02-26 10:50:00,49.429,686.1145,0.0
2026-02-26 10:51:00,49.393,686.9378,0.0
2026-02-26 10:52:00,49.372,687.7606,0.0
2026-02-26 10:53:00,49.368,688.5834,0.0
2026-02-26 10:54:00,49.38,689.4064,0.0
2026-02-26 10:55:00,49.408,690.2299,0.0
2026-02-26 10:56:00,49.454,691.0541,0.0
2026-02-26 10:57:00,49.517,691.8794,0.0
2026-02-26 10:58:00,49.598,692.706,0.0
2026-02-26 10:59:00,49.697,693.5343,0.0
2026-02-26 11:00:00,49.814,694.3645,0.0
2026-02-26 11:01:00,49.95,695.197,0.0
2026-02-26 11:02:00,50.105,696.0321,0.0
2026-02-26 11:03:00,50.28,696.8701,0.0
2026-02-26 11:04:00,50.473,697.7113,0.0
2026-02-26 11:05:00,50.687,698.5561,0.0
2026-02-26 11:06:00,50.92,699.4048,0.0
2026-02-26 11:07:00,51.174,700.2577,0.0
2026-02-26 11:08:00,51.449,701.1152,0.0
2026-02-26 11:09:00,51.743,701.9776,0.0
2026-02-26 11:10:00,52.059,702.8452,0.0
2026-02-26 11:11:00,52.396,703.7185,0.0
2026-02-26 11:12:00,52.754,704.5977,0.0
2026-02-26 11:13:00,53.133,705.4833,0.0
2026-02-26 11:14:00,53.533,706.3755,0.0
2026-02-26 11:15:00,53.955,707.2748,0.0
2026-02-26 11:16:00,54.399,708.1814,0.0
2026-02-26 11:17:00,54.864,709.0958,0.0
2026-02-26 11:18:00,55.352,710.0183,0.0
2026-02-26 11:19:00,55.86,710.9493,0.0
2026-02-26 11:20:00,56.391,711.8892,0.0
2026-02-26 11:21:00,56.943,712.8382,0.0
2026-02-26 11:22:00,57.517,713.7969,0.0
2026-02-26 11:23:00,58.113,714.7654,0.0
2026-02-26 11:24:00,58.731,715.7443,0.0
2026-02-26 11:25:00,59.37,716.7338,0.0
2026-02-26 11:26:00,60.03,717.7343,0.0
2026-02-26 11:27:00,60.712,718.7462,0.0
2026-02-26 11:28:00,61.416,719.7697,0.0
2026-02-26 11:29:00,62.14,720.8054,0.0
2026-02-26 11:30:00,62.885,721.8535,0.0
2026-02-26 11:31:00,63.651,722.9143,0.0
2026-02-26 11:32:00,64.437,723.9883,0.0
2026-02-26 11:33:00,65.243,725.0757,0.0
2026-02-26 11:34:00,66.07,726.1768,0.0
2026-02-26 11:35:00,66.916,727.2921,0.0
2026-02-26 11:36:00,67.781,728.4218,0.0
2026-02-26 11:37:00,68.665,729.5662,0.0
2026-02-26 11:38:00,69.568,730.7257,0.0
2026-02-26 11:39:00,70.49,731.9005,0.0
2026-02-26 11:40:00,71.429,733.091,0.0
2026-02-26 11:41:00,72.385,734.2974,0.0
2026-02-26 11:42:00,73.359,735.52,0.0
2026-02-26 11:43:00,74.349,736.7592,0.0
2026-02-26 11:44:00,75.355,738.0151,0.0
2026-02-26 11:45:00,76.377,739.2881,0.0
2026-02-26 11:46:00,77.414,740.5783,0.0
2026-02-26 11:47:00,78.465,741.886,0.0
2026-02-26 11:48:00,79.53,743.2115,0.0
2026-02-26 11:49:00,80.608,744.555,0.0
2026-02-26 11:50:00,81.699,745.9167,0.0
2026-02-26 11:51:00,82.803,747.2967,0.0
2026-02-26 11:52:00,83.917,748.6953,0.0
2026-02-26 11:53:00,85.043,750.1127,0.0
2026-02-26 11:54:00,86.178,751.549,0.0
2026-02-26 11:55:00,87.323,753.0044,0.0
2026-02-26 11:56:00,88.476,754.479,0.0
2026-02-26 11:57:00,89.638,755.9729,0.0
2026-02-26 11:58:00,90.806,757.4864,0.0
2026-02-26 11:59:00,91.981,759.0194,0.0
2026-02-26 12:00:00,8.162,759.1554,0.0
2026-02-26 12:01:00,9.347,759.3112,0.0
2026-02-26 12:02:00,10.535,759.4868,0.0
2026-02-26 12:03:00,11.725,759.6822,0.0
2026-02-26 12:04:00,12.917,759.8975,0.0
2026-02-26 12:05:00,14.11,760.1327,0.0
2026-02-26 12:06:00,15.303,760.3877,0.0
2026-02-26 12:07:00,16.495,760.6626,0.0
2026-02-26 12:08:00,17.685,760.9574,0.0
2026-02-26 12:09:00,18.872,761.2719,0.0
2026-02-26 12:10:00,20.055,761.6062,0.0
2026-02-26 12:11:00,21.234,761.9601,0.0
2026-02-26 12:12:00,22.408,762.3335,0.0
2026-02-26 12:13:00,23.575,762.7264,0.0
2026-02-26 12:14:00,24.735,763.1387,0.0
2026-02-26 12:15:00,25.886,763.5701,0.0
2026-02-26 12:16:00,27.029,764.0206,0.0
2026-02-26 12:17:00,28.161,764.4899,0.0
2026-02-26 12:18:00,29.283,764.978,0.0
2026-02-26 12:19:00,30.392,765.4845,0.0
2026-02-26 12:20:00,31.489,766.0093,0.0
2026-02-26 12:21:00,32.572,766.5522,0.0
2026-02-26 12:22:00,33.641,767.1129,0.0
2026-02-26 12:23:00,34.694,767.6911,0.0
2026-02-26 12:24:00,35.731,768.2866,0.0
2026-02-26 12:25:00,36.75,768.8991,0.0
2026-02-26 12:26:00,37.751,769.5283,0.0
2026-02-26 12:27:00,38.734,770.1739,0.0
2026-02-26 12:28:00,39.696,770.8355,0.0
2026-02-26 12:29:00,40.638,771.5128,0.0
2026-02-26 12:30:00,41.558,772.2054,0.0
2026-02-26 12:31:00,42.456,772.913,0.0
2026-02-26 12:32:00,43.33,773.6352,0.0
2026-02-26 12:33:00,44.181,774.3715,0.0
2026-02-26 12:34:00,45.007,775.1216,0.0
2026-02-26 12:35:00,45.807,775.8851,0.0
2026-02-26 12:36:00,46.581,776.6614,0.0
2026-02-26 12:37:00,47.329,777.4502,0.0
2026-02-26 12:38:00,48.048,778.2511,0.0
2026-02-26 12:39:00,48.74,779.0634,0.0
2026-02-26 12:40:00,49.402,779.8868,0.0
2026-02-26 12:41:00,50.035,780.7207,0.0
2026-02-26 12:42:00,50.638,781.5646,0.0
2026-02-26 12:43:00,51.21,782.4181,0.0
2026-02-26 12:44:00,51.751,783.2807,0.0
2026-02-26 12:45:00,52.259,784.1516,0.0
2026-02-26 12:46:00,52.736,785.0306,0.0
2026-02-26 12:47:00,53.179,785.9169,0.0
2026-02-26 12:48:00,53.59,786.8101,0.0
2026-02-26 12:49:00,53.967,787.7095,0.0
2026-02-26 12:50:00,54.309,788.6147,0.0
2026-02-26 12:51:00,54.617,789.5249,0.0
2026-02-26 12:52:00,54.891,790.4398,0.0
2026-02-26 12:53:00,55.129,791.3586,0.0
2026-02-26 12:54:00,55.332,792.2808,0.0
2026-02-26 12:55:00,55.5,793.2058,0.0
2026-02-26 12:56:00,55.631,794.133,0.0
2026-02-26 12:57:00,55.727,795.0618,0.0
2026-02-26 12:58:00,55.787,795.9916,0.0
2026-02-26 12:59:00,55.81,796.9217,0.0
2026-02-26 13:00:00,55.797,797.8517,0.0
2026-02-26 13:01:00,55.748,798.7808,0.0
2026-02-26 13:02:00,55.663,799.7086,0.0
2026-02-26 13:03:00,55.541,800.6342,0.0
2026-02-26 13:04:00,55.383,801.5573,0.0
2026-02-26 13:05:00,55.188,802.4771,0.0
2026-02-26 13:06:00,54.958,803.393,0.0
2026-02-26 13:07:00,54.691,804.3046,0.0
2026-02-26 13:08:00,54.389,805.2111,0.0
2026-02-26 13:09:00,54.051,806.1119,0.0
2026-02-26 13:10:00,53.678,807.0065,0.0
2026-02-26 13:11:00,53.27,807.8944,0.0
2026-02-26 13:12:00,52.827,808.7748,0.0
2026-02-26 13:13:00,52.349,809.6473,0.0
2026-02-26 13:14:00,51.838,810.5113,0.0
2026-02-26 13:15:00,51.292,811.3661,0.0
2026-02-26 13:16:00,50.714,812.2114,0.0
2026-02-26 13:17:00,50.102,813.0464,0.0
2026-02-26 13:18:00,49.458,813.8707,0.0
2026-02-26 13:19:00,48.782,814.6837,0.0
2026-02-26 13:20:00,48.075,815.485,0.0
2026-02-26 13:21:00,47.337,816.2739,0.0
2026-02-26 13:22:00,46.568,817.0501,0.0
2026-02-26 13:23:00,45.77,817.8129,0.0
2026-02-26 13:24:00,44.942,818.5619,0.0
2026-02-26 13:25:00,44.086,819.2967,0.0
2026-02-26 13:26:00,43.203,820.0167,0.0
2026-02-26 13:27:00,42.292,820.7216,0.0
2026-02-26 13:28:00,41.354,821.4108,0.0
2026-02-26 13:29:00,40.391,822.084,0.0
2026-02-26 13:30:00,39.403,822.7407,0.0
2026-02-26 13:31:00,38.39,823.3806,0.0
2026-02-26 13:32:00,37.354,824.0031,0.0
2026-02-26 13:33:00,36.295,824.6081,0.0
2026-02-26 13:34:00,35.214,825.195,0.0
2026-02-26 13:35:00,34.112,825.7635,0.0
2026-02-26 13:36:00,32.989,826.3133,0.0
2026-02-26 13:37:00,31.847,826.8441,0.0
2026-02-26 13:38:00,30.685,827.3555,0.0
2026-02-26 13:39:00,29.506,827.8473,0.0
2026-02-26 13:40:00,28.31,828.3191,0.0
2026-02-26 13:41:00,27.097,828.7707,0.0
2026-02-26 13:42:00,25.87,829.2019,0.0
2026-02-26 13:43:00,24.627,829.6123,0.0
2026-02-26 13:44:00,23.371,830.0018,0.0
2026-02-26 13:45:00,22.101,830.3702,0.0
2026-02-26 13:46:00,20.82,830.7172,0.0
2026-02-26 13:47:00,19.528,831.0427,0.0
2026-02-26 13:48:00,18.225,831.3464,0.0
2026-02-26 13:49:00,16.913,831.6283,0.0
2026-02-26 13:50:00,15.592,831.8882,0.0
2026-02-26 13:51:00,14.263,832.1259,0.0
2026-02-26 13:52:00,12.928,832.3413,0.0
2026-02-26 13:53:00,11.586,832.5344,0.0
2026-02-26 13:54:00,10.239,832.7051,0.0
2026-02-26 13:55:00,8.888,832.8532,0.0
2026-02-26 13:56:00,7.533,832.9788,0.0
2026-02-26 13:57:00,6.175,833.0817,0.0
2026-02-26 13:58:00,4.816,833.162,0.0
2026-02-26 13:59:00,3.455,833.2195,0.0
2026-02-26 14:00:00,92.452,834.7604,0.0
2026-02-26 14:01:00,91.179,836.2801,0.0
2026-02-26 14:02:00,89.907,837.7785,0.0
2026-02-26 14:03:00,88.638,839.2558,0.0
2026-02-26 14:04:00,87.371,840.712,0.0
2026-02-26 14:05:00,86.109,842.1472,0.0
2026-02-26 14:06:00,84.852,843.5613,0.0
2026-02-26 14:07:00,83.599,844.9547,0.0
2026-02-26 14:08:00,82.353,846.3272,0.0
2026-02-26 14:09:00,81.113,847.6791,0.0
2026-02-26 14:10:00,79.88,849.0104,0.0
2026-02-26 14:11:00,78.655,850.3214,0.0
2026-02-26 14:12:00,77.439,851.612,0.0
2026-02-26 14:13:00,76.232,852.8825,0.0
2026-02-26 14:14:00,75.034,854.1331,0.0
2026-02-26 14:15:00,73.846,855.3639,0.0
2026-02-26 14:16:00,72.669,856.575,0.0
2026-02-26 14:17:00,71.503,857.7667,0.0
2026-02-26 14:18:00,70.349,858.9392,0.0
2026-02-26 14:19:00,69.207,860.0927,0.0
2026-02-26 14:20:00,68.077,861.2273,0.0
2026-02-26 14:21:00,66.96,862.3433,0.0
2026-02-26 14:22:00,65.857,863.4409,0.0
2026-02-26 14:23:00,64.768,864.5204,0.0
2026-02-26 14:24:00,63.693,865.5819,0.0
2026-02-26 14:25:00,62.632,866.6258,0.0
2026-02-26 14:26:00,61.586,867.6522,0.0
2026-02-26 14:27:00,60.556,868.6615,0.0
2026-02-26 14:28:00,59.54,869.6538,0.0
2026-02-26 14:29:00,58.541,870.6295,0.0
2026-02-26 14:30:00,57.558,871.5888,0.0
2026-02-26 14:31:00,56.591,872.532,0.0
2026-02-26 14:32:00,55.64,873.4593,0.0
2026-02-26 14:33:00,54.707,874.3711,0.0
2026-02-26 14:34:00,53.79,875.2676,0.0
2026-02-26 14:35:00,52.89,876.1491,0.0
2026-02-26 14:36:00,52.007,877.0159,0.0
2026-02-26 14:37:00,51.142,877.8682,0.0
2026-02-26 14:38:00,50.294,878.7065,0.0
2026-02-26 14:39:00,49.464,879.5309,0.0
2026-02-26 14:40:00,48.652,880.3417,0.0
2026-02-26 14:41:00,47.857,881.1394,0.0
2026-02-26 14:42:00,47.081,881.924,0.0
2026-02-26 14:43:00,46.322,882.6961,0.0
2026-02-26 14:44:00,45.581,883.4558,0.0
2026-02-26 14:45:00,44.858,884.2034,0.0
2026-02-26 14:46:00,44.153,884.9393,0.0
2026-02-26 14:47:00,43.465,885.6637,0.0
2026-02-26 14:48:00,42.796,886.377,0.0
2026-02-26 14:49:00,42.145,887.0794,0.0
2026-02-26 14:50:00,41.511,887.7712,0.0
2026-02-26 14:51:00,40.895,888.4528,0.0
2026-02-26 14:52:00,40.297,889.1244,0.0
2026-02-26 14:53:00,39.717,889.7864,0.0
2026-02-26 14:54:00,39.154,890.4389,0.0
2026-02-26 14:55:00,38.608,891.0824,0.0
2026-02-26 14:56:00,38.08,891.7171,0.0
2026-02-26 14:57:00,37.568,892.3432,0.0
2026-02-26 14:58:00,37.074,892.9611,0.0
2026-02-26 14:59:00,36.597,893.5711,0.0
2026-02-26 15:00:00,36.137,894.1733,0.0
2026-02-26 15:01:00,35.693,894.7682,0.0
2026-02-26 15:02:00,35.266,895.356,0.0
2026-02-26 15:03:00,34.855,895.9369,0.0
2026-02-26 15:04:00,34.46,896.5112,0.0
2026-02-26 15:05:00,34.081,897.0793,0.0
2026-02-26 15:06:00,33.718,897.6412,0.0
2026-02-26 15:07:00,33.371,898.1974,0.0
2026-02-26 15:08:00,33.039,898.7481,0.0
2026-02-26 15:09:00,32.722,899.2934,0.0
2026-02-26 15:10:00,32.42,899.8338,0.0
2026-02-26 15:11:00,32.133,900.3693,0.0
2026-02-26 15:12:00,31.861,900.9003,0.0
2026-02-26 15:13:00,31.603,901.4271,0.0
2026-02-26 15:14:00,31.359,901.9497,0.0
2026-02-26 15:15:00,31.129,902.4685,0.0
2026-02-26 15:16:00,30.913,902.9838,0.0
2026-02-26 15:17:00,30.711,903.4956,0.0
2026-02-26 15:18:00,30.522,904.0043,0.0
2026-02-26 15:19:00,30.346,904.5101,0.0
2026-02-26 15:20:00,30.183,905.0131,0.0
2026-02-26 15:21:00,30.033,905.5137,0.0
2026-02-26 15:22:00,29.895,906.0119,0.0
2026-02-26 15:23:00,29.77,906.5081,0.0
2026-02-26 15:24:00,29.656,907.0023,0.0
2026-02-26 15:25:00,29.555,907.4949,0.0
2026-02-26 15:26:00,29.465,907.986,0.0
2026-02-26 15:27:00,29.386,908.4758,0.0
2026-02-26 15:28:00,29.319,908.9644,0.0
2026-02-26 15:29:00,29.263,909.4521,0.0
2026-02-26 15:30:00,29.217,909.9391,0.0
2026-02-26 15:31:00,29.183,910.4255,0.0
2026-02-26 15:32:00,29.158,910.9114,0.0
2026-02-26 15:33:00,29.144,911.3972,0.0
2026-02-26 15:34:00,29.14,911.8829,0.0
2026-02-26 15:35:00,29.146,912.3686,0.0
2026-02-26 15:36:00,29.161,912.8546,0.0
2026-02-26 15:37:00,29.186,913.3411,0.0
2026-02-26 15:38:00,29.22,913.8281,0.0
2026-02-26 15:39:00,29.263,914.3158,0.0
2026-02-26 15:40:00,29.315,914.8044,0.0
2026-02-26 15:41:00,29.376,915.294,0.0
2026-02-26 15:42:00,29.445,915.7847,0.0
2026-02-26 15:43:00,29.523,916.2768,0.0
2026-02-26 15:44:00,29.609,916.7703,0.0
2026-02-26 15:45:00,29.703,917.2653,0.0
2026-02-26 15:46:00,29.805,917.7621,0.0
2026-02-26 15:47:00,29.915,918.2607,0.0
2026-02-26 15:48:00,30.032,918.7612,0.0
2026-02-26 15:49:00,30.157,919.2638,0.0
2026-02-26 15:50:00,30.289,919.7686,0.0
2026-02-26 15:51:00,30.428,920.2758,0.0
2026-02-26 15:52:00,30.575,920.7854,0.0
2026-02-26 15:53:00,30.728,921.2975,0.0
2026-02-26 15:54:00,30.888,921.8123,0.0
2026-02-26 15:55:00,31.055,922.3299,0.0
2026-02-26 15:56:00,31.228,922.8503,0.0
2026-02-26 15:57:00,31.407,923.3738,0.0
2026-02-26 15:58:00,31.593,923.9003,0.0
2026-02-26 15:59:00,31.785,924.4301,0.0
2026-02-26 16:00:00,31.983,924.9632,0.0
2026-02-26 16:01:00,32.187,925.4996,0.0
2026-02-26 16:02:00,32.397,926.0396,0.0
2026-02-26 16:03:00,32.613,926.5831,0.0
2026-02-26 16:04:00,32.834,927.1304,0.0
2026-02-26 16:05:00,33.061,927.6814,0.0
2026-02-26 16:06:00,33.294,928.2363,0.0
2026-02-26 16:07:00,33.532,928.7951,0.0
2026-02-26 16:08:00,33.775,929.3581,0.0
2026-02-26 16:09:00,34.023,929.9251,0.0
2026-02-26 16:10:00,34.277,930.4964,0.0
2026-02-26 16:11:00,34.535,931.072,0.0
2026-02-26 16:12:00,34.799,931.652,0.0
2026-02-26 16:13:00,35.068,932.2364,0.0
2026-02-26 16:14:00,35.341,932.8255,0.0
2026-02-26 16:15:00,35.619,933.4191,0.0
2026-02-26 16:16:00,35.903,934.0175,0.0
2026-02-26 16:17:00,36.19,934.6207,0.0
2026-02-26 16:18:00,36.483,935.2287,0.0
2026-02-26 16:19:00,36.78,935.8417,0.0
2026-02-26 16:20:00,37.081,936.4597,0.0
2026-02-26 16:21:00,37.387,937.0828,0.0
2026-02-26 16:22:00,37.697,937.7111,0.0
2026-02-26 16:23:00,38.012,938.3446,0.0
2026-02-26 16:24:00,38.331,938.9835,0.0
2026-02-26 16:25:00,38.654,939.6277,0.0
2026-02-26 16:26:00,38.982,940.2774,0.0
2026-02-26 16:27:00,39.313,940.9326,0.0
2026-02-26 16:28:00,39.649,941.5935,0.0
2026-02-26 16:29:00,39.989,942.26,0.0
2026-02-26 16:30:00,40.333,942.9322,0.0
2026-02-26 16:31:00,40.681,943.6102,0.0
2026-02-26 16:32:00,41.033,944.2941,0.0
2026-02-26 16:33:00,41.39,944.9839,0.0
2026-02-26 16:34:00,41.75,945.6797,0.0
2026-02-26 16:35:00,42.113,946.3816,0.0
2026-02-26 16:36:00,42.481,947.0896,0.0
2026-02-26 16:37:00,42.853,947.8039,0.0
2026-02-26 16:38:00,43.228,948.5243,0.0
2026-02-26 16:39:00,43.607,949.2511,0.0
2026-02-26 16:40:00,43.99,949.9843,0.0
2026-02-26 16:41:00,44.377,950.7239,0.0
2026-02-26 16:42:00,44.767,951.47,0.0
2026-02-26 16:43:00,45.161,952.2227,0.0
2026-02-26 16:44:00,45.559,952.982,0.0
2026-02-26 16:45:00,45.96,953.748,0.0
2026-02-26 16:46:00,46.365,954.5208,0.0
2026-02-26 16:47:00,46.774,955.3004,0.0
2026-02-26 16:48:00,47.186,956.0868,0.0
2026-02-26 16:49:00,47.601,956.8801,0.0
2026-02-26 16:50:00,48.02,957.6805,0.0
2026-02-26 16:51:00,48.442,958.4878,0.0
2026-02-26 16:52:00,48.868,959.3023,0.0
2026-02-26 16:53:00,49.297,960.1239,0.0
2026-02-26 16:54:00,49.73,960.9528,0.0
2026-02-26 16:55:00,50.166,961.7888,0.0
2026-02-26 16:56:00,50.605,962.6323,0.0
2026-02-26 16:57:00,51.047,963.483,0.0
2026-02-26 16:58:00,51.493,964.3413,0.0
2026-02-26 16:59:00,51.942,965.207,0.0
2026-02-26 17:00:00,120.0,967.207,0.0
2026-02-26 17:01:00,120.0,969.207,0.0
2026-02-26 17:02:00,120.0,971.207,0.0
2026-02-26 17:03:00,120.0,973.207,0.0
2026-02-26 17:04:00,120.0,975.207,0.0
2026-02-26 17:05:00,120.0,977.207,0.0
2026-02-26 17:06:00,120.0,979.207,0.0
2026-02-26 17:07:00,120.0,981.207,0.0
2026-02-26 17:08:00,120.0,983.207,0.0
2026-02-26 17:09:00,120.0,985.207,0.0
2026-02-26 17:10:00,120.0,987.207,0.0
2026-02-26 17:11:00,120.0,989.207,0.0
2026-02-26 17:12:00,120.0,991.207,0.0
2026-02-26 17:13:00,120.0,993.207,0.0
2026-02-26 17:14:00,120.0,995.207,0.0
2026-02-26 17:15:00,120.0,997.207,0.0
2026-02-26 17:16:00,120.0,999.207,0.0
2026-02-26 17:17:00,120.0,1001.207,0.0
2026-02-26 17:18:00,120.0,1003.207,0.0
2026-02-26 17:19:00,120.0,1005.207,0.0
2026-02-26 17:20:00,120.0,1007.207,0.0
2026-02-26 17:21:00,120.0,1009.207,0.0
2026-02-26 17:22:00,120.0,1011.207,0.0
2026-02-26 17:23:00,120.0,1013.207,0.0
2026-02-26 17:24:00,120.0,1015.207,0.0
2026-02-26 17:25:00,120.0,1017.207,0.0
2026-02-26 17:26:00,120.0,1019.207,0.0
2026-02-26 17:27:00,120.0,1021.207,0.0
2026-02-26 17:28:00,120.0,1023.207,0.0
2026-02-26 17:29:00,120.0,1025.207,0.0
2026-02-26 17:30:00,120.0,1027.207,0.0
2026-02-26 17:31:00,120.0,1029.207,0.0
2026-02-26 17:32:00,120.0,1031.207,0.0
2026-02-26 17:33:00,120.0,1033.207,0.0
2026-02-26 17:34:00,120.0,1035.207,0.0
2026-02-26 17:35:00,120.0,1037.207,0.0
2026-02-26 17:36:00,120.0,1039.207,0.0
2026-02-26 17:37:00,120.0,1041.207,0.0
2026-02-26 17:38:00,120.0,1043.207,0.0
2026-02-26 17:39:00,120.0,1045.207,0.0
2026-02-26 17:40:00,120.0,1047.207,0.0
2026-02-26 17:41:00,120.0,1049.207,0.0
2026-02-26 17:42:00,120.0,1051.207,0.0
2026-02-26 17:43:00,120.0,1053.207,0.0
2026-02-26 17:44:00,120.0,1055.207,0.0
2026-02-26 17:45:00,120.0,1057.207,0.0
2026-02-26 17:46:00,120.0,1059.207,0.0
2026-02-26 17:47:00,120.0,1061.207,0.0
2026-02-26 17:48:00,120.0,1063.207,0.0
2026-02-26 17:49:00,120.0,1065.207,0.0
2026-02-26 17:50:00,120.0,1067.207,0.0
2026-02-26 17:51:00,120.0,1069.207,0.0
2026-02-26 17:52:00,120.0,1071.207,0.0
2026-02-26 17:53:00,120.0,1073.207,0.0
2026-02-26 17:54:00,120.0,1075.207,0.0
2026-02-26 17:55:00,120.0,1077.207,0.0
2026-02-26 17:56:00,120.0,1079.207,0.0
2026-02-26 17:57:00,120.0,1081.207,0.0
2026-02-26 17:58:00,120.0,1083.207,0.0
2026-02-26 17:59:00,120.0,1085.207,0.0
2026-02-26 18:00:00,120.0,1087.207,0.0
2026-02-26 18:01:00,120.0,1089.207,0.0
2026-02-26 18:02:00,120.0,1091.207,0.0
2026-02-26 18:03:00,120.0,1093.207,0.0
