time,电网功率(kW),正向有功总电能,反向有功总电能
2026-02-26 08:49:00,-53.232,199.0389,127.3913
2026-02-26 08:50:00,-52.865,199.0389,128.2723
2026-02-26 08:51:00,-52.505,199.0389,129.1474
2026-02-26 08:52:00,-52.151,199.0389,130.0166
2026-02-26 08:53:00,-51.803,199.0389,130.88
2026-02-26 08:54:00,-51.463,199.0389,131.7377
2026-02-26 08:55:00,-51.129,199.0389,132.5898
2026-02-26 08:56:00,-50.803,199.0389,133.4366
2026-02-26 08:57:00,-50.484,199.0389,134.278
2026-02-26 08:58:00,-50.172,199.0389,135.1142
2026-02-26 08:59:00,-49.869,199.0389,135.9453
2026-02-26 09:00:00,-49.573,199.0389,136.7715
2026-02-26 09:01:00,-49.285,199.0389,137.5929
2026-02-26 09:02:00,-49.006,199.0389,138.4097
2026-02-26 09:03:00,-48.734,199.0389,139.2219
2026-02-26 09:04:00,-48.472,199.0389,140.0298
2026-02-26 09:05:00,-48.218,199.0389,140.8334
2026-02-26 09:06:00,-47.972,199.0389,141.633
2026-02-26 09:07:00,-47.736,199.0389,142.4286
2026-02-26 09:08:00,-47.509,199.0389,143.2204
2026-02-26 09:09:00,-47.29,199.0389,144.0085
2026-02-26 09:10:00,-47.082,199.0389,144.7932
2026-02-26 09:11:00,-46.882,199.0389,145.5746
2026-02-26 09:12:00,-46.692,199.0389,146.3528
2026-02-26 09:13:00,-46.512,199.0389,147.128
2026-02-26 09:14:00,-46.341,199.0389,147.9004
2026-02-26 09:15:00,-46.181,199.0389,148.67
2026-02-26 09:16:00,-46.03,199.0389,149.4372
2026-02-26 09:17:00,-45.889,199.0389,150.202
2026-02-26 09:18:00,-45.759,199.0389,150.9647
2026-02-26 09:19:00,-45.638,199.0389,151.7253
2026-02-26 09:20:00,-45.528,199.0389,152.4841
2026-02-26 09:21:00,-45.428,199.0389,153.2412
2026-02-26 09:22:00,-45.338,199.0389,153.9969
2026-02-26 09:23:00,-45.259,199.0389,154.7512
2026-02-26 09:24:00,-45.191,199.0389,155.5044
2026-02-26 09:25:00,-45.132,199.0389,156.2566
2026-02-26 09:26:00,-45.085,199.0389,157.008
2026-02-26 09:27:00,-45.048,199.0389,157.7588
2026-02-26 09:28:00,-45.021,199.0389,158.5092
2026-02-26 09:29:00,-45.005,199.0389,159.2592
2026-02-26 09:30:00,-45.0,199.0389,160.0092
2026-02-26 09:31:00,-45.005,199.0389,160.7593
2026-02-26 09:32:00,-45.021,199.0389,161.5097
2026-02-26 09:33:00,-45.048,199.0389,162.2605
2026-02-26 09:34:00,-45.085,199.0389,163.0119
2026-02-26 09:35:00,-45.132,199.0389,163.7641
2026-02-26 09:36:00,-45.191,199.0389,164.5173
2026-02-26 09:37:00,-45.259,199.0389,165.2716
2026-02-26 09:38:00,-45.338,199.0389,166.0272
2026-02-26 09:39:00,-45.428,199.0389,166.7844
2026-02-26 09:40:00,-45.528,199.0389,167.5432
2026-02-26 09:41:00,-45.638,199.0389,168.3038
2026-02-26 09:42:00,-45.759,199.0389,169.0665
2026-02-26 09:43:00,-45.889,199.0389,169.8313
2026-02-26 09:44:00,-46.03,199.0389,170.5984
2026-02-26 09:45:00,-46.181,199.0389,171.3681
2026-02-26 09:46:00,-46.341,199.0389,172.1405
2026-02-26 09:47:00,-46.512,199.0389,172.9157
2026-02-26 09:48:00,-46.692,199.0389,173.6939
2026-02-26 09:49:00,-46.882,199.0389,174.4752
2026-02-26 09:50:00,-47.082,199.0389,175.2599
2026-02-26 09:51:00,-47.29,199.0389,176.0481
2026-02-26 09:52:00,-47.509,199.0389,176.8399
2026-02-26 09:53:00,-47.736,199.0389,177.6355
2026-02-26 09:54:00,-47.972,199.0389,178.4351
2026-02-26 09:55:00,-48.218,199.0389,179.2387
2026-02-26 09:56:00,-48.472,199.0389,180.0465
2026-02-26 09:57:00,-48.734,199.0389,180.8588
2026-02-26 09:58:00,-49.006,199.0389,181.6755
2026-02-26 09:59:00,-49.285,199.0389,182.497
2026-02-26 10:00:00,-49.573,199.0389,183.3232
2026-02-26 10:01:00,-49.869,199.0389,184.1543
2026-02-26 10:02:00,-50.172,199.0389,184.9905
2026-02-26 10:03:00,-50.484,199.0389,185.8319
2026-02-26 10:04:00,-50.803,199.0389,186.6786
2026-02-26 10:05:00,-51.129,199.0389,187.5308
2026-02-26 10:06:00,-51.463,199.0389,188.3885
2026-02-26 10:07:00,-51.803,199.0389,189.2519
2026-02-26 10:08:00,-52.151,199.0389,190.1211
2026-02-26 10:09:00,-52.505,199.0389,190.9961
2026-02-26 10:10:00,-52.865,199.0389,191.8772
2026-02-26 10:11:00,-53.232,199.0389,192.7644
2026-02-26 10:12:00,-53.605,199.0389,193.6578
2026-02-26 10:13:00,-53.984,199.0389,194.5576
2026-02-26 10:14:00,-54.368,199.0389,195.4637
2026-02-26 10:15:00,-54.758,199.0389,196.3763
2026-02-26 10:16:00,-55.154,199.0389,197.2956
2026-02-26 10:17:00,-55.554,199.0389,198.2215
2026-02-26 10:18:00,-55.959,199.0389,199.1541
2026-02-26 10:19:00,-56.37,199.0389,200.0936
2026-02-26 10:20:00,-56.784,199.0389,201.04
2026-02-26 10:21:00,-57.203,199.0389,201.9934
2026-02-26 10:22:00,-57.626,199.0389,202.9538
2026-02-26 10:23:00,-58.053,199.0389,203.9214
2026-02-26 10:24:00,-58.484,199.0389,204.8961
2026-02-26 10:25:00,-58.918,199.0389,205.8781
2026-02-26 10:26:00,-59.355,199.0389,206.8674
2026-02-26 10:27:00,-59.796,199.0389,207.864
2026-02-26 10:28:00,-60.24,199.0389,208.8679
2026-02-26 10:29:00,-60.686,199.0389,209.8794
2026-02-26 10:30:00,-61.134,199.0389,210.8983
2026-02-26 10:31:00,-61.585,199.0389,211.9247
2026-02-26 10:32:00,-62.038,199.0389,212.9587
2026-02-26 10:33:00,-62.493,199.0389,214.0002
2026-02-26 10:34:00,-62.95,199.0389,215.0494
2026-02-26 10:35:00,-63.408,199.0389,216.1062
2026-02-26 10:36:00,-63.867,199.0389,217.1706
2026-02-26 10:37:00,-64.328,199.0389,218.2428
2026-02-26 10:38:00,-64.789,199.0389,219.3226
2026-02-26 10:39:00,-65.252,199.0389,220.4101
2026-02-26 10:40:00,-65.714,199.0389,221.5054
2026-02-26 10:41:00,-66.178,199.0389,222.6083
2026-02-26 10:42:00,-66.641,199.0389,223.719
2026-02-26 10:43:00,-67.104,199.0389,224.8374
2026-02-26 10:44:00,-67.567,199.0389,225.9635
2026-02-26 10:45:00,-68.03,199.0389,227.0974
2026-02-26 10:46:00,-68.492,199.0389,228.2389
2026-02-26 10:47:00,-68.954,199.0389,229.3881
2026-02-26 10:48:00,-69.414,199.0389,230.545
2026-02-26 10:49:00,-69.874,199.0389,231.7096
2026-02-26 10:50:00,-70.0,199.0389,232.8763
2026-02-26 10:51:00,-70.0,199.0389,234.0429
2026-02-26 10:52:00,-70.0,199.0389,235.2096
2026-02-26 10:53:00,-70.0,199.0389,236.3763
2026-02-26 10:54:00,-70.0,199.0389,237.5429
2026-02-26 10:55:00,-70.0,199.0389,238.7096
2026-02-26 10:56:00,-70.0,199.0389,239.8763
2026-02-26 10:57:00,-70.0,199.0389,241.0429
2026-02-26 10:58:00,-70.0,199.0389,242.2096
2026-02-26 10:59:00,-70.0,199.0389,243.3763
2026-02-26 11:00:00,-70.0,199.0389,244.5429
2026-02-26 11:01:00,-70.0,199.0389,245.7096
2026-02-26 11:02:00,-70.0,199.0389,246.8763
2026-02-26 11:03:00,-70.0,199.0389,248.0429
2026-02-26 11:04:00,-70.0,199.0389,249.2096
2026-02-26 11:05:00,-70.0,199.0389,250.3763
2026-02-26 11:06:00,-70.0,199.0389,251.5429
2026-02-26 11:07:00,-70.0,199.0389,252.7096
2026-02-26 11:08:00,-70.0,199.0389,253.8763
2026-02-26 11:09:00,-70.0,199.0389,255.0429
2026-02-26 11:10:00,-70.0,199.0389,256.2096
2026-02-26 11:11:00,-70.0,199.0389,257.3763
2026-02-26 11:12:00,-70.0,199.0389,258.5429
2026-02-26 11:13:00,-70.0,199.0389,259.7096
2026-02-26 11:14:00,-70.0,199.0389,260.8763
2026-02-26 11:15:00,-70.0,199.0389,262.0429
2026-02-26 11:16:00,-70.0,199.0389,263.2096
2026-02-26 11:17:00,-70.0,199.0389,264.3763
2026-02-26 11:18:00,-70.0,199.0389,265.5429
2026-02-26 11:19:00,-70.0,199.0389,266.7096
2026-02-26 11:20:00,-70.0,199.0389,267.8763
2026-02-26 11:21:00,-70.0,199.0389,269.0429
2026-02-26 11:22:00,-70.0,199.0389,270.2096
2026-02-26 11:23:00,-70.0,199.0389,271.3763
2026-02-26 11:24:00,-70.0,199.0389,272.5429
2026-02-26 11:25:00,-70.0,199.0389,273.7096
2026-02-26 11:26:00,-70.0,199.0389,274.8763
2026-02-26 11:27:00,-70.0,199.0389,276.0429
2026-02-26 11:28:00,-70.0,199.0389,277.2096
2026-02-26 11:29:00,-70.0,199.0389,278.3763
2026-02-26 11:30:00,-70.0,199.0389,279.5429
2026-02-26 11:31:00,-70.0,199.0389,280.7096
2026-02-26 11:32:00,-70.0,199.0389,281.8763
2026-02-26 11:33:00,-70.0,199.0389,283.0429
2026-02-26 11:34:00,-70.0,199.0389,284.2096
2026-02-26 11:35:00,-70.0,199.0389,285.3763
2026-02-26 11:36:00,-70.0,199.0389,286.5429
2026-02-26 11:37:00,-70.0,199.0389,287.7096
2026-02-26 11:38:00,-70.0,199.0389,288.8763
2026-02-26 11:39:00,-70.0,199.0389,290.0429
2026-02-26 11:40:00,-70.0,199.0389,291.2096
2026-02-26 11:41:00,-70.0,199.0389,292.3763
2026-02-26 11:42:00,-70.0,199.0389,293.5429
2026-02-26 11:43:00,-70.0,199.0389,294.7096
2026-02-26 11:44:00,-70.0,199.0389,295.8763
2026-02-26 11:45:00,-70.0,199.0389,297.0429
2026-02-26 11:46:00,-70.0,199.0389,298.2096
2026-02-26 11:47:00,-70.0,199.0389,299.3763
2026-02-26 11:48:00,-70.0,199.0389,300.5429
2026-02-26 11:49:00,-70.0,199.0389,301.7096
2026-02-26 11:50:00,-70.0,199.0389,302.8763
2026-02-26 11:51:00,-70.0,199.0389,304.0429
2026-02-26 11:52:00,-70.0,199.0389,305.2096
2026-02-26 11:53:00,-70.0,199.0389,306.3763
2026-02-26 11:54:00,-70.0,199.0389,307.5429
2026-02-26 11:55:00,-70.0,199.0389,308.7096
2026-02-26 11:56:00,-70.0,199.0389,309.8763
2026-02-26 11:57:00,-70.0,199.0389,311.0429
2026-02-26 11:58:00,-70.0,199.0389,312.2096
2026-02-26 11:59:00,-70.0,199.0389,313.3763
2026-02-26 12:00:00,-70.0,199.0389,314.5429
2026-02-26 12:01:00,-70.0,199.0389,315.7096
2026-02-26 12:02:00,-70.0,199.0389,316.8763
2026-02-26 12:03:00,-70.0,199.0389,318.0429
2026-02-26 12:04:00,-70.0,199.0389,319.2096
2026-02-26 12:05:00,-70.0,199.0389,320.3763
2026-02-26 12:06:00,-70.0,199.0389,321.5429
2026-02-26 12:07:00,-70.0,199.0389,322.7096
2026-02-26 12:08:00,-70.0,199.0389,323.8763
2026-02-26 12:09:00,-70.0,199.0389,325.0429
2026-02-26 12:10:00,-70.0,199.0389,326.2096
2026-02-26 12:11:00,-70.0,199.0389,327.3763
2026-02-26 12:12:00,-70.0,199.0389,328.5429
2026-02-26 12:13:00,-70.0,199.0389,329.7096
2026-02-26 12:14:00,-70.0,199.0389,330.8763
2026-02-26 12:15:00,-70.0,199.0389,332.0429
2026-02-26 12:16:00,-70.0,199.0389,333.2096
2026-02-26 12:17:00,-70.0,199.0389,334.3763
2026-02-26 12:18:00,-70.0,199.0389,335.5429
2026-02-26 12:19:00,-70.0,199.0389,336.7096
2026-02-26 12:20:00,-70.0,199.0389,337.8763
2026-02-26 12:21:00,-70.0,199.0389,339.0429
2026-02-26 12:22:00,-70.0,199.0389,340.2096
2026-02-26 12:23:00,-70.0,199.0389,341.3763
2026-02-26 12:24:00,-70.0,199.0389,342.5429
2026-02-26 12:25:00,-70.0,199.0389,343.7096
2026-02-26 12:26:00,-70.0,199.0389,344.8763
2026-02-26 12:27:00,-70.0,199.0389,346.0429
2026-02-26 12:28:00,-70.0,199.0389,347.2096
2026-02-26 12:29:00,-70.0,199.0389,348.3763
2026-02-26 12:30:00,-70.0,199.0389,349.5429
2026-02-26 12:31:00,-70.0,199.0389,350.7096
2026-02-26 12:32:00,-70.0,199.0389,351.8763
2026-02-26 12:33:00,-70.0,199.0389,353.0429
2026-02-26 12:34:00,-70.0,199.0389,354.2096
2026-02-26 12:35:00,-70.0,199.0389,355.3763
2026-02-26 12:36:00,-70.0,199.0389,356.5429
2026-02-26 12:37:00,-70.0,199.0389,357.7096
2026-02-26 12:38:00,-70.0,199.0389,358.8763
2026-02-26 12:39:00,-70.0,199.0389,360.0429
2026-02-26 12:40:00,-70.0,199.0389,361.2096
2026-02-26 12:41:00,-70.0,199.0389,362.3763
2026-02-26 12:42:00,-70.0,199.0389,363.5429
2026-02-26 12:43:00,-70.0,199.0389,364.7096
2026-02-26 12:44:00,-70.0,199.0389,365.8763
2026-02-26 12:45:00,-70.0,199.0389,367.0429
2026-02-26 12:46:00,-70.0,199.0389,368.2096
2026-02-26 12:47:00,-70.0,199.0389,369.3763
2026-02-26 12:48:00,-70.0,199.0389,370.5429
2026-02-26 12:49:00,-70.0,199.0389,371.7096
2026-02-26 12:50:00,-70.0,199.0389,372.8763
2026-02-26 12:51:00,-70.0,199.0389,374.0429
2026-02-26 12:52:00,-70.0,199.0389,375.2096
2026-02-26 12:53:00,-70.0,199.0389,376.3763
2026-02-26 12:54:00,-70.0,199.0389,377.5429
2026-02-26 12:55:00,-70.0,199.0389,378.7096
2026-02-26 12:56:00,-70.0,199.0389,379.8763
2026-02-26 12:57:00,-70.0,199.0389,381.0429
2026-02-26 12:58:00,-70.0,199.0389,382.2096
2026-02-26 12:59:00,-70.0,199.0389,383.3763
2026-02-26 13:00:00,-70.0,199.0389,384.5429
2026-02-26 13:01:00,-70.0,199.0389,385.7096
2026-02-26 13:02:00,-70.0,199.0389,386.8763
2026-02-26 13:03:00,-70.0,199.0389,388.0429
2026-02-26 13:04:00,-70.0,199.0389,389.2096
2026-02-26 13:05:00,-70.0,199.0389,390.3763
2026-02-26 13:06:00,-70.0,199.0389,391.5429
2026-02-26 13:07:00,-70.0,199.0389,392.7096
2026-02-26 13:08:00,-70.0,199.0389,393.8763
2026-02-26 13:09:00,-70.0,199.0389,395.0429
2026-02-26 13:10:00,-70.0,199.0389,396.2096
2026-02-26 13:11:00,-70.0,199.0389,397.3763
2026-02-26 13:12:00,-70.0,199.0389,398.5429
2026-02-26 13:13:00,-70.0,199.0389,399.7096
2026-02-26 13:14:00,-70.0,199.0389,400.8763
2026-02-26 13:15:00,-70.0,199.0389,402.0429
2026-02-26 13:16:00,-70.0,199.0389,403.2096
2026-02-26 13:17:00,-70.0,199.0389,404.3763
2026-02-26 13:18:00,-70.0,199.0389,405.5429
2026-02-26 13:19:00,-70.0,199.0389,406.7096
2026-02-26 13:20:00,-70.0,199.0389,407.8763
2026-02-26 13:21:00,-70.0,199.0389,409.0429
2026-02-26 13:22:00,-70.0,199.0389,410.2096
2026-02-26 13:23:00,-70.0,199.0389,411.3763
2026-02-26 13:24:00,-70.0,199.0389,412.5429
2026-02-26 13:25:00,-70.0,199.0389,413.7096
2026-02-26 13:26:00,-70.0,199.0389,414.8763
2026-02-26 13:27:00,-70.0,199.0389,416.0429
2026-02-26 13:28:00,-70.0,199.0389,417.2096
2026-02-26 13:29:00,-70.0,199.0389,418.3763
2026-02-26 13:30:00,-70.0,199.0389,419.5429
2026-02-26 13:31:00,-70.0,199.0389,420.7096
2026-02-26 13:32:00,-70.0,199.0389,421.8763
2026-02-26 13:33:00,-70.0,199.0389,423.0429
2026-02-26 13:34:00,-70.0,199.0389,424.2096
2026-02-26 13:35:00,-70.0,199.0389,425.3763
2026-02-26 13:36:00,-70.0,199.0389,426.5429
2026-02-26 13:37:00,-70.0,199.0389,427.7096
2026-02-26 13:38:00,-70.0,199.0389,428.8763
2026-02-26 13:39:00,-70.0,199.0389,430.0429
2026-02-26 13:40:00,-70.0,199.0389,431.2096
2026-02-26 13:41:00,-70.0,199.0389,432.3763
2026-02-26 13:42:00,-70.0,199.0389,433.5429
2026-02-26 13:43:00,-70.0,199.0389,434.7096
2026-02-26 13:44:00,-70.0,199.0389,435.8763
2026-02-26 13:45:00,-70.0,199.0389,437.0429
2026-02-26 13:46:00,-70.0,199.0389,438.2096
2026-02-26 13:47:00,-70.0,199.0389,439.3763
2026-02-26 13:48:00,-70.0,199.0389,440.5429
2026-02-26 13:49:00,-70.0,199.0389,441.7096
2026-02-26 13:50:00,-70.0,199.0389,442.8763
2026-02-26 13:51:00,-70.0,199.0389,444.0429
2026-02-26 13:52:00,-70.0,199.0389,445.2096
2026-02-26 13:53:00,-70.0,199.0389,446.3763
2026-02-26 13:54:00,-70.0,199.0389,447.5429
2026-02-26 13:55:00,-70.0,199.0389,448.7096
2026-02-26 13:56:00,-70.0,199.0389,449.8763
2026-02-26 13:57:00,-70.0,199.0389,451.0429
2026-02-26 13:58:00,-70.0,199.0389,452.2096
2026-02-26 13:59:00,-70.0,199.0389,453.3763
2026-02-26 14:00:00,-70.0,199.0389,454.5429
2026-02-26 14:01:00,-70.0,199.0389,455.7096
2026-02-26 14:02:00,-70.0,199.0389,456.8763
2026-02-26 14:03:00,-70.0,199.0389,458.0429
2026-02-26 14:04:00,-70.0,199.0389,459.2096
2026-02-26 14:05:00,-70.0,199.0389,460.3763
2026-02-26 14:06:00,-70.0,199.0389,461.5429
2026-02-26 14:07:00,-70.0,199.0389,462.7096
2026-02-26 14:08:00,-70.0,199.0389,463.8763
2026-02-26 14:09:00,-70.0,199.0389,465.0429
2026-02-26 14:10:00,-70.0,199.0389,466.2096
2026-02-26 14:11:00,-70.0,199.0389,467.3763
2026-02-26 14:12:00,-70.0,199.0389,468.5429
2026-02-26 14:13:00,-70.0,199.0389,469.7096
2026-02-26 14:14:00,-70.0,199.0389,470.8763
2026-02-26 14:15:00,-70.0,199.0389,472.0429
2026-02-26 14:16:00,-70.0,199.0389,473.2096
2026-02-26 14:17:00,-70.0,199.0389,474.3763
2026-02-26 14:18:00,-70.0,199.0389,475.5429
2026-02-26 14:19:00,-70.0,199.0389,476.7096
2026-02-26 14:20:00,-70.0,199.0389,477.8763
2026-02-26 14:21:00,-70.0,199.0389,479.0429
2026-02-26 14:22:00,-70.0,199.0389,480.2096
2026-02-26 14:23:00,-70.0,199.0389,481.3763
2026-02-26 14:24:00,-70.0,199.0389,482.5429
2026-02-26 14:25:00,-70.0,199.0389,483.7096
2026-02-26 14:26:00,-70.0,199.0389,484.8763
2026-02-26 14:27:00,-70.0,199.0389,486.0429
2026-02-26 14:28:00,-70.0,199.0389,487.2096
2026-02-26 14:29:00,-70.0,199.0389,488.3763
2026-02-26 14:30:00,-70.0,199.0389,489.5429
2026-02-26 14:31:00,-70.0,199.0389,490.7096
2026-02-26 14:32:00,-70.0,199.0389,491.8763
2026-02-26 14:33:00,-70.0,199.0389,493.0429
2026-02-26 14:34:00,-70.0,199.0389,494.2096
2026-02-26 14:35:00,-70.0,199.0389,495.3763
2026-02-26 14:36:00,-70.0,199.0389,496.5429
2026-02-26 14:37:00,-70.0,199.0389,497.7096
2026-02-26 14:38:00,-70.0,199.0389,498.8763
2026-02-26 14:39:00,-70.0,199.0389,500.0429
2026-02-26 14:40:00,-70.0,199.0389,501.2096
2026-02-26 14:41:00,-70.0,199.0389,502.3763
2026-02-26 14:42:00,-70.0,199.0389,503.5429
2026-02-26 14:43:00,-70.0,199.0389,504.7096
2026-02-26 14:44:00,-70.0,199.0389,505.8763
2026-02-26 14:45:00,-70.0,199.0389,507.0429
2026-02-26 14:46:00,-70.0,199.0389,508.2096
2026-02-26 14:47:00,-70.0,199.0389,509.3763
2026-02-26 14:48:00,-70.0,199.0389,510.5429
2026-02-26 14:49:00,-70.0,199.0389,511.7096
2026-02-26 14:50:00,-70.0,199.0389,512.8763
2026-02-26 14:51:00,-70.0,199.0389,514.0429
2026-02-26 14:52:00,-70.0,199.0389,515.2096
2026-02-26 14:53:00,-70.0,199.0389,516.3763
2026-02-26 14:54:00,-70.0,199.0389,517.5429
2026-02-26 14:55:00,-70.0,199.0389,518.7096
2026-02-26 14:56:00,-70.0,199.0389,519.8763
2026-02-26 14:57:00,-70.0,199.0389,521.0429
2026-02-26 14:58:00,-70.0,199.0389,522.2096
2026-02-26 14:59:00,-70.0,199.0389,523.3763
2026-02-26 15:00:00,-70.0,199.0389,524.5429
2026-02-26 15:01:00,-70.0,199.0389,525.7096
2026-02-26 15:02:00,-70.0,199.0389,526.8763
2026-02-26 15:03:00,-70.0,199.0389,528.0429
2026-02-26 15:04:00,-70.0,199.0389,529.2096
2026-02-26 15:05:00,-70.0,199.0389,530.3763
2026-02-26 15:06:00,-70.0,199.0389,531.5429
2026-02-26 15:07:00,-70.0,199.0389,532.7096
2026-02-26 15:08:00,-70.0,199.0389,533.8763
2026-02-26 15:09:00,-70.0,199.0389,535.0429
2026-02-26 15:10:00,-70.0,199.0389,536.2096
2026-02-26 15:11:00,-70.0,199.0389,537.3763
2026-02-26 15:12:00,-70.0,199.0389,538.5429
2026-02-26 15:13:00,-70.0,199.0389,539.7096
2026-02-26 15:14:00,-70.0,199.0389,540.8763
2026-02-26 15:15:00,-70.0,199.0389,542.0429
2026-02-26 15:16:00,-70.0,199.0389,543.2096
2026-02-26 15:17:00,-70.0,199.0389,544.3763
2026-02-26 15:18:00,-70.0,199.0389,545.5429
2026-02-26 15:19:00,-70.0,199.0389,546.7096
2026-02-26 15:20:00,-70.0,199.0389,547.8763
2026-02-26 15:21:00,-70.0,199.0389,549.0429
2026-02-26 15:22:00,-70.0,199.0389,550.2096
2026-02-26 15:23:00,-70.0,199.0389,551.3763
2026-02-26 15:24:00,-70.0,199.0389,552.5429
2026-02-26 15:25:00,-70.0,199.0389,553.7096
2026-02-26 15:26:00,-70.0,199.0389,554.8763
2026-02-26 15:27:00,-70.0,199.0389,556.0429
2026-02-26 15:28:00,-70.0,199.0389,557.2096
2026-02-26 15:29:00,-70.0,199.0389,558.3763
2026-02-26 15:30:00,-70.0,199.0389,559.5429
2026-02-26 15:31:00,-70.0,199.0389,560.7096
2026-02-26 15:32:00,-70.0,199.0389,561.8763
2026-02-26 15:33:00,-70.0,199.0389,563.0429
2026-02-26 15:34:00,-70.0,199.0389,564.2096
2026-02-26 15:35:00,-70.0,199.0389,565.3763
2026-02-26 15:36:00,-70.0,199.0389,566.5429
2026-02-26 15:37:00,-70.0,199.0389,567.7096
2026-02-26 15:38:00,-70.0,199.0389,568.8763
2026-02-26 15:39:00,-70.0,199.0389,570.0429
2026-02-26 15:40:00,-70.0,199.0389,571.2096
2026-02-26 15:41:00,-70.0,199.0389,572.3763
2026-02-26 15:42:00,-70.0,199.0389,573.5429
2026-02-26 15:43:00,-70.0,199.0389,574.7096
2026-02-26 15:44:00,-70.0,199.0389,575.8763
2026-02-26 15:45:00,-70.0,199.0389,577.0429
2026-02-26 15:46:00,-70.0,199.0389,578.2096
2026-02-26 15:47:00,-70.0,199.0389,579.3763
2026-02-26 15:48:00,-70.0,199.0389,580.5429
2026-02-26 15:49:00,-70.0,199.0389,581.7096
2026-02-26 15:50:00,-70.0,199.0389,582.8763
2026-02-26 15:51:00,-70.0,199.0389,584.0429
2026-02-26 15:52:00,-70.0,199.0389,585.2096
2026-02-26 15:53:00,-70.0,199.0389,586.3763
2026-02-26 15:54:00,-70.0,199.0389,587.5429
2026-02-26 15:55:00,-70.0,199.0389,588.7096
2026-02-26 15:56:00,-70.0,199.0389,589.8763
2026-02-26 15:57:00,-70.0,199.0389,591.0429
2026-02-26 15:58:00,-70.0,199.0389,592.2096
2026-02-26 15:59:00,-70.0,199.0389,593.3763
2026-02-26 16:00:00,-70.0,199.0389,594.5429
2026-02-26 16:01:00,-70.0,199.0389,595.7096
2026-02-26 16:02:00,-70.0,199.0389,596.8763
2026-02-26 16:03:00,-70.0,199.0389,598.0429
2026-02-26 16:04:00,-70.0,199.0389,599.2096
2026-02-26 16:05:00,-70.0,199.0389,600.3763
2026-02-26 16:06:00,-70.0,199.0389,601.5429
2026-02-26 16:07:00,-70.0,199.0389,602.7096
2026-02-26 16:08:00,-70.0,199.0389,603.8763
2026-02-26 16:09:00,-70.0,199.0389,605.0429
2026-02-26 16:10:00,-70.0,199.0389,606.2096
2026-02-26 16:11:00,-70.0,199.0389,607.3763
2026-02-26 16:12:00,-70.0,199.0389,608.5429
2026-02-26 16:13:00,-70.0,199.0389,609.7096
2026-02-26 16:14:00,-70.0,199.0389,610.8763
2026-02-26 16:15:00,-70.0,199.0389,612.0429
2026-02-26 16:16:00,-70.0,199.0389,613.2096
2026-02-26 16:17:00,-70.0,199.0389,614.3763
2026-02-26 16:18:00,-70.0,199.0389,615.5429
2026-02-26 16:19:00,-70.0,199.0389,616.7096
2026-02-26 16:20:00,-70.0,199.0389,617.8763
2026-02-26 16:21:00,-70.0,199.0389,619.0429
2026-02-26 16:22:00,-70.0,199.0389,620.2096
2026-02-26 16:23:00,-70.0,199.0389,621.3763
2026-02-26 16:24:00,-70.0,199.0389,622.5429
2026-02-26 16:25:00,-70.0,199.0389,623.7096
2026-02-26 16:26:00,-70.0,199.0389,624.8763
2026-02-26 16:27:00,-70.0,199.0389,626.0429
2026-02-26 16:28:00,-70.0,199.0389,627.2096
2026-02-26 16:29:00,-70.0,199.0389,628.3763
2026-02-26 16:30:00,-70.0,199.0389,629.5429
2026-02-26 16:31:00,-70.0,199.0389,630.7096
2026-02-26 16:32:00,-70.0,199.0389,631.8763
2026-02-26 16:33:00,-70.0,199.0389,633.0429
2026-02-26 16:34:00,-70.0,199.0389,634.2096
2026-02-26 16:35:00,-70.0,199.0389,635.3763
2026-02-26 16:36:00,-70.0,199.0389,636.5429
2026-02-26 16:37:00,-69.458,199.0389,637.7006
2026-02-26 16:38:00,-68.009,199.0389,638.8341
2026-02-26 16:39:00,-66.556,199.0389,639.9433
2026-02-26 16:40:00,-65.097,199.0389,641.0283
2026-02-26 16:41:00,-63.634,199.0389,642.0888
2026-02-26 16:42:00,-62.166,199.0389,643.125
2026-02-26 16:43:00,-60.693,199.0389,644.1365
2026-02-26 16:44:00,-59.216,199.0389,645.1234
2026-02-26 16:45:00,-57.733,199.0389,646.0857
2026-02-26 16:46:00,-56.246,199.0389,647.0231
2026-02-26 16:47:00,-54.754,199.0389,647.9357
2026-02-26 16:48:00,-53.258,199.0389,648.8233
2026-02-26 16:49:00,-51.756,199.0389,649.6859
2026-02-26 16:50:00,-50.251,199.0389,650.5234
2026-02-26 16:51:00,-48.74,199.0389,651.3357
2026-02-26 16:52:00,-47.225,199.0389,652.1228
2026-02-26 16:53:00,-45.706,199.0389,652.8846
2026-02-26 16:54:00,-44.181,199.0389,653.6209
2026-02-26 16:55:00,-42.653,199.0389,654.3318
2026-02-26 16:56:00,-41.12,199.0389,655.0172
2026-02-26 16:57:00,-39.583,199.0389,655.6769
2026-02-26 16:58:00,-38.041,199.0389,656.3109
2026-02-26 16:59:00,-36.495,199.0389,656.9191
2026-02-26 17:00:00,-34.944,199.0389,657.5015
2026-02-26 17:01:00,-33.39,199.0389,658.058
2026-02-26 17:02:00,-31.831,199.0389,658.5885
2026-02-26 17:03:00,-30.268,199.0389,659.093
2026-02-26 17:04:00,-28.701,199.0389,659.5714
2026-02-26 17:05:00,-27.13,199.0389,660.0235
2026-02-26 17:06:00,-25.554,199.0389,660.4494
2026-02-26 17:07:00,-23.975,199.0389,660.849
