time,负载功率(kW),TOU计划功率(kW),逆变功率(kW),逆变设置功率(kW),逆变限制功率(kW),电池功率(kW),电池设置功率(kW),储能SOC(%),电网功率(kW),光伏功率(kW)
2026-02-26 04:36:00,45.013,0.0,0.0,0.0,125.0,0.0,,30.0,45.013,0.0
2026-02-26 04:37:00,45.014,0.0,0.0,0.0,125.0,0.0,,30.0,45.014,0.0
2026-02-26 04:38:00,45.015,0.0,0.0,0.0,125.0,0.0,,30.0,45.015,0.0
2026-02-26 04:39:00,45.016,0.0,0.0,0.0,125.0,0.0,,30.0,45.016,0.0
2026-02-26 04:40:00,45.017,0.0,0.0,0.0,125.0,0.0,,30.0,45.017,0.0
2026-02-26 04:41:00,45.017,0.0,0.0,0.0,125.0,0.0,,30.0,45.017,0.0
2026-02-26 04:42:00,45.018,0.0,0.0,0.0,125.0,0.0,,30.0,45.018,0.0
2026-02-26 04:43:00,45.02,0.0,0.0,0.0,125.0,0.0,,30.0,45.02,0.0
2026-02-26 04:44:00,45.021,0.0,0.0,0.0,125.0,0.0,,30.0,45.021,0.0
2026-02-26 04:45:00,45.022,0.0,0.0,0.0,125.0,0.0,,30.0,45.022,0.0
2026-02-26 04:46:00,45.023,0.0,0.0,0.0,125.0,0.0,,30.0,45.023,0.0
2026-02-26 04:47:00,45.024,0.0,0.0,0.0,125.0,0.0,,30.0,45.024,0.0
2026-02-26 04:48:00,45.026,0.0,0.0,0.0,125.0,0.0,,30.0,45.026,0.0
2026-02-26 04:49:00,45.027,0.0,0.0,0.0,125.0,0.0,,30.0,45.027,0.0
2026-02-26 04:50:00,45.029,0.0,0.0,0.0,125.0,0.0,,30.0,45.029,0.0
2026-02-26 04:51:00,45.03,0.0,0.0,0.0,125.0,0.0,,30.0,45.03,0.0
2026-02-26 04:52:00,45.032,0.0,0.0,0.0,125.0,0.0,,30.0,45.032,0.0
2026-02-26 04:53:00,45.034,0.0,0.0,0.0,125.0,0.0,,30.0,45.034,0.0
2026-02-26 04:54:00,45.035,0.0,0.0,0.0,125.0,0.0,,30.0,45.035,0.0
2026-02-26 04:55:00,45.037,0.0,0.0,0.0,125.0,0.0,,30.0,45.037,0.0
2026-02-26 04:56:00,45.039,0.0,0.0,0.0,125.0,0.0,,30.0,45.039,0.0
2026-02-26 04:57:00,45.042,0.0,0.0,0.0,125.0,0.0,,30.0,45.042,0.0
2026-02-26 04:58:00,45.044,0.0,0.0,0.0,125.0,0.0,,30.0,45.044,0.0
2026-02-26 04:59:00,45.046,0.0,0.0,0.0,125.0,0.0,,30.0,45.046,0.0
2026-02-26 05:00:00,45.049,0.0,0.0,0.0,125.0,0.0,,30.0,45.049,0.0
2026-02-26 05:01:00,45.051,0.0,0.0,0.0,125.0,0.0,,30.0,45.051,0.0
2026-02-26 05:02:00,45.054,0.0,0.0,0.0,125.0,0.0,,30.0,45.054,0.0
2026-02-26 05:03:00,45.057,0.0,0.0,0.0,125.0,0.0,,30.0,45.057,0.0
2026-02-26 05:04:00,45.06,0.0,0.0,0.0,125.0,0.0,,30.0,45.06,0.0
2026-02-26 05:05:00,45.063,0.0,0.0,0.0,125.0,0.0,,30.0,45.063,0.0
2026-02-26 05:06:00,45.066,0.0,0.0,0.0,125.0,0.0,,30.0,45.066,0.0
2026-02-26 05:07:00,45.07,0.0,0.0,0.0,125.0,0.0,,30.0,45.07,0.0
2026-02-26 05:08:00,45.073,0.0,0.0,0.0,125.0,0.0,,30.0,45.073,0.0
2026-02-26 05:09:00,45.077,0.0,0.0,0.0,125.0,0.0,,30.0,45.077,0.0
2026-02-26 05:10:00,45.081,0.0,0.0,0.0,125.0,0.0,,30.0,45.081,0.0
2026-02-26 05:11:00,45.085,0.0,0.0,0.0,125.0,0.0,,30.0,45.085,0.0
2026-02-26 05:12:00,45.09,0.0,0.0,0.0,125.0,0.0,,30.0,45.09,0.0
2026-02-26 05:13:00,45.094,0.0,0.0,0.0,125.0,0.0,,30.0,45.094,0.0
2026-02-26 05:14:00,45.099,0.0,0.0,0.0,125.0,0.0,,30.0,45.099,0.0
2026-02-26 05:15:00,45.104,0.0,0.0,0.0,125.0,0.0,,30.0,45.104,0.0
2026-02-26 05:16:00,45.109,0.0,0.0,0.0,125.0,0.0,,30.0,45.109,0.0
2026-02-26 05:17:00,45.115,0.0,0.0,0.0,125.0,0.0,,30.0,45.115,0.0
2026-02-26 05:18:00,45.12,0.0,0.0,0.0,125.0,0.0,,30.0,45.12,0.0
2026-02-26 05:19:00,45.126,0.0,0.0,0.0,125.0,0.0,,30.0,45.126,0.0
2026-02-26 05:20:00,45.133,0.0,0.0,0.0,125.0,0.0,,30.0,45.133,0.0
2026-02-26 05:21:00,45.139,0.0,0.0,0.0,125.0,0.0,,30.0,45.139,0.0
2026-02-26 05:22:00,45.146,0.0,0.0,0.0,125.0,0.0,,30.0,45.146,0.0
2026-02-26 05:23:00,45.153,0.0,0.0,0.0,125.0,0.0,,30.0,45.153,0.0
2026-02-26 05:24:00,45.16,0.0,0.0,0.0,125.0,0.0,,30.0,45.16,0.0
2026-02-26 05:25:00,45.168,0.0,0.0,0.0,125.0,0.0,,30.0,45.168,0.0
2026-02-26 05:26:00,45.176,0.0,0.0,0.0,125.0,0.0,,30.0,45.176,0.0
2026-02-26 05:27:00,45.185,0.0,0.0,0.0,125.0,0.0,,30.0,45.185,0.0
2026-02-26 05:28:00,45.194,0.0,0.0,0.0,125.0,0.0,,30.0,45.194,0.0
2026-02-26 05:29:00,45.203,0.0,0.0,0.0,125.0,0.0,,30.0,45.203,0.0
2026-02-26 05:30:00,45.213,0.0,0.0,0.0,125.0,0.0,,30.0,45.213,0.0
2026-02-26 05:31:00,45.223,0.0,0.0,0.0,125.0,0.0,,30.0,45.223,0.0
2026-02-26 05:32:00,45.233,0.0,0.0,0.0,125.0,0.0,,30.0,45.233,0.0
2026-02-26 05:33:00,45.244,0.0,0.0,0.0,125.0,0.0,,30.0,45.244,0.0
2026-02-26 05:34:00,45.255,0.0,0.0,0.0,125.0,0.0,,30.0,45.255,0.0
2026-02-26 05:35:00,45.267,0.0,0.0,0.0,125.0,0.0,,30.0,45.267,0.0
2026-02-26 05:36:00,45.28,0.0,0.0,0.0,125.0,0.0,,30.0,45.28,0.0
2026-02-26 05:37:00,45.293,0.0,0.0,0.0,125.0,0.0,,30.0,45.293,0.0
2026-02-26 05:38:00,45.306,0.0,0.0,0.0,125.0,0.0,,30.0,45.306,0.0
2026-02-26 05:39:00,45.32,0.0,0.0,0.0,125.0,0.0,,30.0,45.32,0.0
2026-02-26 05:40:00,45.335,0.0,0.0,0.0,125.0,0.0,,30.0,45.335,0.0
2026-02-26 05:41:00,45.35,0.0,0.0,0.0,125.0,0.0,,30.0,45.35,0.0
2026-02-26 05:42:00,45.365,0.0,0.0,0.0,125.0,0.0,,30.0,45.365,0.0
2026-02-26 05:43:00,45.382,0.0,0.0,0.0,125.0,0.0,,30.0,45.382,0.0
2026-02-26 05:44:00,45.399,0.0,0.0,0.0,125.0,0.0,,30.0,45.399,0.0
2026-02-26 05:45:00,45.417,0.0,0.0,0.0,125.0,0.0,,30.0,45.417,0.0
2026-02-26 05:46:00,45.435,0.0,0.0,0.0,125.0,0.0,,30.0,45.435,0.0
2026-02-26 05:47:00,45.454,0.0,0.0,0.0,125.0,0.0,,30.0,45.454,0.0
2026-02-26 05:48:00,45.474,0.0,0.0,0.0,125.0,0.0,,30.0,45.474,0.0
2026-02-26 05:49:00,45.495,0.0,0.0,0.0,125.0,0.0,,30.0,45.495,0.0
2026-02-26 05:50:00,45.516,0.0,0.0,0.0,125.0,0.0,,30.0,45.516,0.0
2026-02-26 05:51:00,45.539,0.0,0.0,0.0,125.0,0.0,,30.0,45.539,0.0
2026-02-26 05:52:00,45.562,0.0,0.0,0.0,125.0,0.0,,30.0,45.562,0.0
2026-02-26 05:53:00,45.586,0.0,0.0,0.0,125.0,0.0,,30.0,45.586,0.0
2026-02-26 05:54:00,45.611,0.0,0.0,0.0,125.0,0.0,,30.0,45.611,0.0
2026-02-26 05:55:00,45.637,0.0,0.0,0.0,125.0,0.0,,30.0,45.637,0.0
2026-02-26 05:56:00,45.664,0.0,0.0,0.0,125.0,0.0,,30.0,45.664,0.0
2026-02-26 05:57:00,45.692,0.0,0.0,0.0,125.0,0.0,,30.0,45.692,0.0
2026-02-26 05:58:00,45.721,0.0,0.0,0.0,125.0,0.0,,30.0,45.721,0.0
2026-02-26 05:59:00,45.751,0.0,0.0,0.0,125.0,0.0,,30.0,45.751,0.0
2026-02-26 06:00:00,45.782,0.0,0.0,0.0,125.0,0.0,,30.0,45.782,0.0
2026-02-26 06:01:00,45.814,0.0,0.175,0.175,125.0,0.0,,30.0,45.64,0.175
2026-02-26 06:02:00,45.847,0.0,0.349,0.349,125.0,0.0,,30.0,45.498,0.349
2026-02-26 06:03:00,45.882,0.0,0.524,0.524,125.0,0.0,,30.0,45.358,0.524
2026-02-26 06:04:00,45.918,0.0,0.698,0.698,125.0,0.0,,30.0,45.22,0.698
2026-02-26 06:05:00,45.955,0.0,0.873,0.873,125.0,0.0,,30.0,45.082,0.873
2026-02-26 06:06:00,45.993,0.0,1.047,1.047,125.0,0.0,,30.0,44.946,1.047
2026-02-26 06:07:00,46.033,0.0,1.222,1.222,125.0,0.0,,30.0,44.812,1.222
2026-02-26 06:08:00,46.074,0.0,1.396,1.396,125.0,0.0,,30.0,44.678,1.396
2026-02-26 06:09:00,46.117,0.0,1.57,1.57,125.0,0.0,,30.0,44.547,1.57
2026-02-26 06:10:00,46.161,0.0,1.745,1.745,125.0,0.0,,30.0,44.416,1.745
2026-02-26 06:11:00,46.207,0.0,1.919,1.919,125.0,0.0,,30.0,44.287,1.919
2026-02-26 06:12:00,46.254,0.0,2.093,2.093,125.0,0.0,,30.0,44.16,2.093
2026-02-26 06:13:00,46.302,0.0,2.268,2.268,125.0,0.0,,30.0,44.035,2.268
2026-02-26 06:14:00,46.353,0.0,2.442,2.442,125.0,0.0,,30.0,43.911,2.442
2026-02-26 06:15:00,46.405,0.0,2.616,2.616,125.0,0.0,,30.0,43.789,2.616
2026-02-26 06:16:00,46.458,0.0,2.79,2.79,125.0,0.0,,30.0,43.668,2.79
2026-02-26 06:17:00,46.514,0.0,2.964,2.964,125.0,0.0,,30.0,43.549,2.964
2026-02-26 06:18:00,46.571,0.0,3.138,3.138,125.0,0.0,,30.0,43.433,3.138
2026-02-26 06:19:00,46.63,0.0,3.312,3.312,125.0,0.0,,30.0,43.318,3.312
2026-02-26 06:20:00,46.691,0.0,3.486,3.486,125.0,0.0,,30.0,43.205,3.486
2026-02-26 06:21:00,46.754,0.0,3.66,3.66,125.0,0.0,,30.0,43.094,3.66
2026-02-26 06:22:00,46.819,0.0,3.834,3.834,125.0,0.0,,30.0,42.985,3.834
2026-02-26 06:23:00,46.886,0.0,4.008,4.008,125.0,0.0,,30.0,42.879,4.008
2026-02-26 06:24:00,46.955,0.0,4.181,4.181,125.0,0.0,,30.0,42.774,4.181
2026-02-26 06:25:00,47.027,0.0,4.355,4.355,125.0,0.0,,30.0,42.672,4.355
2026-02-26 06:26:00,47.1,0.0,4.528,4.528,125.0,0.0,,30.0,42.572,4.528
2026-02-26 06:27:00,47.176,0.0,4.701,4.701,125.0,0.0,,30.0,42.474,4.701
2026-02-26 06:28:00,47.254,0.0,4.875,4.875,125.0,0.0,,30.0,42.379,4.875
2026-02-26 06:29:00,47.334,0.0,5.048,5.048,125.0,0.0,,30.0,42.286,5.048
2026-02-26 06:30:00,47.417,0.0,5.221,5.221,125.0,0.0,,30.0,42.195,5.221
2026-02-26 06:31:00,47.502,0.0,5.394,5.394,125.0,0.0,,30.0,42.108,5.394
2026-02-26 06:32:00,47.589,0.0,5.567,5.567,125.0,0.0,,30.0,42.022,5.567
2026-02-26 06:33:00,47.68,0.0,5.74,5.74,125.0,0.0,,30.0,41.94,5.74
2026-02-26 06:34:00,47.772,0.0,5.912,5.912,125.0,0.0,,30.0,41.86,5.912
2026-02-26 06:35:00,47.868,0.0,6.085,6.085,125.0,0.0,,30.0,41.783,6.085
2026-02-26 06:36:00,47.966,0.0,6.257,6.257,125.0,0.0,,30.0,41.709,6.257
2026-02-26 06:37:00,48.067,0.0,6.43,6.43,125.0,0.0,,30.0,41.637,6.43
2026-02-26 06:38:00,48.171,0.0,6.602,6.602,125.0,0.0,,30.0,41.569,6.602
2026-02-26 06:39:00,48.277,0.0,6.774,6.774,125.0,0.0,,30.0,41.503,6.774
2026-02-26 06:40:00,48.387,0.0,6.946,6.946,125.0,0.0,,30.0,41.441,6.946
2026-02-26 06:41:00,48.499,0.0,7.118,7.118,125.0,0.0,,30.0,41.382,7.118
2026-02-26 06:42:00,48.615,0.0,7.289,7.289,125.0,0.0,,30.0,41.326,7.289
2026-02-26 06:43:00,48.734,0.0,7.461,7.461,125.0,0.0,,30.0,41.273,7.461
2026-02-26 06:44:00,48.856,0.0,7.632,7.632,125.0,0.0,,30.0,41.223,7.632
2026-02-26 06:45:00,48.981,0.0,7.804,7.804,125.0,0.0,,30.0,41.177,7.804
2026-02-26 06:46:00,49.109,0.0,7.975,7.975,125.0,0.0,,30.0,41.134,7.975
2026-02-26 06:47:00,49.241,0.0,8.146,8.146,125.0,0.0,,30.0,41.095,8.146
2026-02-26 06:48:00,49.376,0.0,8.316,8.316,125.0,0.0,,30.0,41.059,8.316
2026-02-26 06:49:00,49.514,0.0,8.487,8.487,125.0,0.0,,30.0,41.027,8.487
2026-02-26 06:50:00,49.656,0.0,8.658,8.658,125.0,0.0,,30.0,40.999,8.658
2026-02-26 06:51:00,49.802,0.0,8.828,8.828,125.0,0.0,,30.0,40.974,8.828
2026-02-26 06:52:00,49.951,0.0,8.998,8.998,125.0,0.0,,30.0,40.953,8.998
2026-02-26 06:53:00,50.103,0.0,9.168,9.168,125.0,0.0,,30.0,40.935,9.168
2026-02-26 06:54:00,50.26,0.0,9.338,9.338,125.0,0.0,,30.0,40.922,9.338
2026-02-26 06:55:00,50.42,0.0,9.507,9.507,125.0,0.0,,30.0,40.913,9.507
2026-02-26 06:56:00,50.584,0.0,9.677,9.677,125.0,0.0,,30.0,40.907,9.677
2026-02-26 06:57:00,50.752,0.0,9.846,9.846,125.0,0.0,,30.0,40.906,9.846
2026-02-26 06:58:00,50.924,0.0,10.015,10.015,125.0,0.0,,30.0,40.908,10.015
2026-02-26 06:59:00,51.099,0.0,10.184,10.184,125.0,0.0,,30.0,40.915,10.184
2026-02-26 07:00:00,51.279,0.0,10.353,10.353,125.0,0.0,,30.0,40.926,10.353
2026-02-26 07:01:00,51.463,0.0,10.521,10.521,125.0,0.0,,30.0,40.941,10.521
2026-02-26 07:02:00,51.65,0.0,10.69,10.69,125.0,0.0,,30.0,40.961,10.69
2026-02-26 07:03:00,51.842,0.0,10.858,10.858,125.0,0.0,,30.0,40.985,10.858
2026-02-26 07:04:00,52.038,0.0,11.025,11.025,125.0,0.0,,30.0,41.013,11.025
2026-02-26 07:05:00,52.239,0.0,11.193,11.193,125.0,0.0,,30.0,41.046,11.193
2026-02-26 07:06:00,52.443,0.0,11.361,11.361,125.0,0.0,,30.0,41.083,11.361
2026-02-26 07:07:00,52.652,0.0,11.528,11.528,125.0,0.0,,30.0,41.125,11.528
2026-02-26 07:08:00,52.866,0.0,11.695,11.695,125.0,0.0,,30.0,41.171,11.695
2026-02-26 07:09:00,53.083,0.0,11.862,11.862,125.0,0.0,,30.0,41.222,11.862
2026-02-26 07:10:00,53.305,0.0,12.028,12.028,125.0,0.0,,30.0,41.277,12.028
2026-02-26 07:11:00,53.532,0.0,12.195,12.195,125.0,0.0,,30.0,41.337,12.195
2026-02-26 07:12:00,53.763,0.0,12.361,12.361,125.0,0.0,,30.0,41.402,12.361
2026-02-26 07:13:00,53.998,0.0,12.527,12.527,125.0,0.0,,30.0,41.472,12.527
2026-02-26 07:14:00,54.239,0.0,12.692,12.692,125.0,0.0,,30.0,41.546,12.692
2026-02-26 07:15:00,54.483,0.0,12.858,12.858,125.0,0.0,,30.0,41.626,12.858
2026-02-26 07:16:00,54.732,0.0,13.023,13.023,125.0,0.0,,30.0,41.71,13.023
2026-02-26 07:17:00,54.986,0.0,13.188,13.188,125.0,0.0,,30.0,41.799,13.188
2026-02-26 07:18:00,55.245,0.0,13.352,13.352,125.0,0.0,,30.0,41.893,13.352
2026-02-26 07:19:00,55.508,0.0,13.517,13.517,125.0,0.0,,30.0,41.991,13.517
2026-02-26 07:20:00,55.776,0.0,13.681,13.681,125.0,0.0,,30.0,42.095,13.681
2026-02-26 07:21:00,56.049,0.0,13.845,13.845,125.0,0.0,,30.0,42.204,13.845
2026-02-26 07:22:00,56.326,0.0,14.008,14.008,125.0,0.0,,30.0,42.318,14.008
2026-02-26 07:23:00,56.608,0.0,14.172,14.172,125.0,0.0,,30.0,42.436,14.172
2026-02-26 07:24:00,56.895,0.0,14.335,14.335,125.0,0.0,,30.0,42.56,14.335
2026-02-26 07:25:00,57.186,0.0,14.498,14.498,125.0,0.0,,30.0,42.689,14.498
2026-02-26 07:26:00,57.482,0.0,14.66,14.66,125.0,0.0,,30.0,42.822,14.66
2026-02-26 07:27:00,57.783,0.0,14.822,14.822,125.0,0.0,,30.0,42.961,14.822
2026-02-26 07:28:00,58.089,0.0,14.984,14.984,125.0,0.0,,30.0,43.105,14.984
2026-02-26 07:29:00,58.399,0.0,15.146,15.146,125.0,0.0,,30.0,43.253,15.146
2026-02-26 07:30:00,58.714,0.0,15.307,15.307,125.0,0.0,,30.0,43.407,15.307
2026-02-26 07:31:00,59.034,0.0,15.468,15.468,125.0,0.0,,30.0,43.566,15.468
2026-02-26 07:32:00,59.359,0.0,15.629,15.629,125.0,0.0,,30.0,43.729,15.629
2026-02-26 07:33:00,59.688,0.0,15.79,15.79,125.0,0.0,,30.0,43.898,15.79
2026-02-26 07:34:00,60.022,0.0,15.95,15.95,125.0,0.0,,30.0,44.072,15.95
2026-02-26 07:35:00,60.36,0.0,16.11,16.11,125.0,0.0,,30.0,44.25,16.11
2026-02-26 07:36:00,60.703,0.0,16.269,16.269,125.0,0.0,,30.0,44.434,16.269
2026-02-26 07:37:00,61.051,0.0,16.429,16.429,125.0,0.0,,30.0,44.622,16.429
2026-02-26 07:38:00,61.403,0.0,16.588,16.588,125.0,0.0,,30.0,44.815,16.588
2026-02-26 07:39:00,61.76,0.0,16.746,16.746,125.0,0.0,,30.0,45.013,16.746
2026-02-26 07:40:00,62.121,0.0,16.905,16.905,125.0,0.0,,30.0,45.216,16.905
2026-02-26 07:41:00,62.486,0.0,17.063,17.063,125.0,0.0,,30.0,45.423,17.063
2026-02-26 07:42:00,62.856,0.0,17.22,17.22,125.0,0.0,,30.0,45.636,17.22
2026-02-26 07:43:00,63.23,0.0,17.378,17.378,125.0,0.0,,30.0,45.852,17.378
2026-02-26 07:44:00,63.609,0.0,17.535,17.535,125.0,0.0,,30.0,46.074,17.535
2026-02-26 07:45:00,63.991,0.0,17.692,17.692,125.0,0.0,,30.0,46.3,17.692
2026-02-26 07:46:00,64.378,0.0,17.848,17.848,125.0,0.0,,30.0,46.53,17.848
2026-02-26 07:47:00,64.769,0.0,18.004,18.004,125.0,0.0,,30.0,46.765,18.004
2026-02-26 07:48:00,65.163,0.0,18.16,18.16,125.0,0.0,,30.0,47.004,18.16
2026-02-26 07:49:00,65.562,0.0,18.315,18.315,125.0,0.0,,30.0,47.247,18.315
2026-02-26 07:50:00,65.965,0.0,18.47,18.47,125.0,0.0,,30.0,47.495,18.47
2026-02-26 07:51:00,66.371,0.0,18.625,18.625,125.0,0.0,,30.0,47.746,18.625
2026-02-26 07:52:00,66.781,0.0,18.779,18.779,125.0,0.0,,30.0,48.002,18.779
2026-02-26 07:53:00,67.194,0.0,18.933,18.933,125.0,0.0,,30.0,48.262,18.933
2026-02-26 07:54:00,67.611,0.0,19.086,19.086,125.0,0.0,,30.0,48.525,19.086
2026-02-26 07:55:00,68.032,0.0,19.24,19.24,125.0,0.0,,30.0,48.792,19.24
2026-02-26 07:56:00,68.456,0.0,19.392,19.392,125.0,0.0,,30.0,49.063,19.392
2026-02-26 07:57:00,68.883,0.0,19.545,19.545,125.0,0.0,,30.0,49.338,19.545
2026-02-26 07:58:00,69.313,0.0,19.697,19.697,125.0,0.0,,30.0,49.616,19.697
2026-02-26 07:59:00,69.746,0.0,19.849,19.849,125.0,0.0,,30.0,49.897,19.849
2026-02-26 08:00:00,70.181,-100.0,-49.819,-49.819,125.0,-69.819,,30.45,120.0,20.0
2026-02-26 08:01:00,70.62,-100.0,-49.38,-49.38,125.0,-69.531,,30.89,120.0,20.151
2026-02-26 08:02:00,71.061,-100.0,-48.939,-48.939,125.0,-69.24,,31.34,120.0,20.302
2026-02-26 08:03:00,71.505,-100.0,-48.495,-48.495,125.0,-68.947,,31.78,120.0,20.452
2026-02-26 08:04:00,71.951,-100.0,-48.049,-48.049,125.0,-68.651,,32.22,120.0,20.602
2026-02-26 08:05:00,72.399,-100.0,-47.601,-47.601,125.0,-68.352,,32.66,120.0,20.751
2026-02-26 08:06:00,72.849,-100.0,-47.151,-47.151,125.0,-68.051,,33.09,120.0,20.9
2026-02-26 08:07:00,73.302,-100.0,-46.698,-46.698,125.0,-67.747,,33.53,120.0,21.049
2026-02-26 08:08:00,73.756,-100.0,-46.244,-46.244,125.0,-67.441,,33.96,120.0,21.197
2026-02-26 08:09:00,74.211,-100.0,-45.789,-45.789,125.0,-67.133,,34.39,120.0,21.345
2026-02-26 08:10:00,74.669,-100.0,-45.331,-45.331,125.0,-66.823,,34.82,120.0,21.492
2026-02-26 08:11:00,75.127,-100.0,-44.873,-44.873,125.0,-66.512,,35.25,120.0,21.639
2026-02-26 08:12:00,75.587,-100.0,-44.413,-44.413,125.0,-66.199,,35.67,120.0,21.786
2026-02-26 08:13:00,76.048,-100.0,-43.952,-43.952,125.0,-65.884,,36.09,120.0,21.932
2026-02-26 08:14:00,76.509,-100.0,-43.491,-43.491,125.0,-65.568,,36.51,120.0,22.077
2026-02-26 08:15:00,76.972,-100.0,-43.028,-43.028,125.0,-65.251,,36.93,120.0,22.223
2026-02-26 08:16:00,77.435,-100.0,-42.565,-42.565,125.0,-64.933,,37.35,120.0,22.368
2026-02-26 08:17:00,77.898,-100.0,-42.102,-42.102,125.0,-64.614,,37.76,120.0,22.512
2026-02-26 08:18:00,78.361,-100.0,-41.639,-41.639,125.0,-64.295,,38.17,120.0,22.656
2026-02-26 08:19:00,78.825,-100.0,-41.175,-41.175,125.0,-63.975,,38.58,120.0,22.8
2026-02-26 08:20:00,79.288,-100.0,-40.712,-40.712,125.0,-63.655,,38.99,120.0,22.943
2026-02-26 08:21:00,79.751,-100.0,-40.249,-40.249,125.0,-63.335,,39.4,120.0,23.086
2026-02-26 08:22:00,80.213,-100.0,-39.787,-39.787,125.0,-63.015,,39.8,120.0,23.228
2026-02-26 08:23:00,80.675,-100.0,-39.325,-39.325,125.0,-62.695,,40.2,120.0,23.37
2026-02-26 08:24:00,81.136,-100.0,-38.864,-38.864,125.0,-62.375,,40.6,120.0,23.511
2026-02-26 08:25:00,81.596,-100.0,-38.404,-38.404,125.0,-62.057,,41.0,120.0,23.652
2026-02-26 08:26:00,82.054,-100.0,-37.946,-37.946,125.0,-61.739,,41.4,120.0,23.793
2026-02-26 08:27:00,82.511,-100.0,-37.489,-37.489,125.0,-61.422,,41.79,120.0,23.933
2026-02-26 08:28:00,82.966,-100.0,-37.034,-37.034,125.0,-61.106,,42.18,120.0,24.073
2026-02-26 08:29:00,83.42,-100.0,-36.58,-36.58,125.0,-60.792,,42.57,120.0,24.212
2026-02-26 08:30:00,83.871,-100.0,-36.129,-36.129,125.0,-60.479,,42.96,120.0,24.35
2026-02-26 08:31:00,84.32,-100.0,-35.68,-35.68,125.0,-60.169,,43.34,120.0,24.489
2026-02-26 08:32:00,84.767,-100.0,-35.233,-35.233,125.0,-59.86,,43.73,120.0,24.626
2026-02-26 08:33:00,85.211,-100.0,-34.789,-34.789,125.0,-59.553,,44.11,120.0,24.764
2026-02-26 08:34:00,85.652,-100.0,-34.348,-34.348,125.0,-59.249,,44.49,120.0,24.901
2026-02-26 08:35:00,86.09,-100.0,-33.91,-33.91,125.0,-58.947,,44.87,120.0,25.037
2026-02-26 08:36:00,86.525,-100.0,-33.475,-33.475,125.0,-58.648,,45.24,120.0,25.173
2026-02-26 08:37:00,86.956,-100.0,-33.044,-33.044,125.0,-58.352,,45.62,120.0,25.308
2026-02-26 08:38:00,87.384,-100.0,-32.616,-32.616,125.0,-58.06,,45.99,120.0,25.443
2026-02-26 08:39:00,87.807,-100.0,-32.193,-32.193,125.0,-57.77,,46.36,120.0,25.578
2026-02-26 08:40:00,88.227,-100.0,-31.773,-31.773,125.0,-57.484,,46.73,120.0,25.712
2026-02-26 08:41:00,88.643,-100.0,-31.357,-31.357,125.0,-57.202,,47.1,120.0,25.845
2026-02-26 08:42:00,89.054,-100.0,-30.946,-30.946,125.0,-56.924,,47.46,120.0,25.978
2026-02-26 08:43:00,89.46,-100.0,-30.54,-30.54,125.0,-56.65,,47.82,120.0,26.11
2026-02-26 08:44:00,89.861,-100.0,-30.139,-30.139,125.0,-56.381,,48.19,120.0,26.242
2026-02-26 08:45:00,90.258,-100.0,-29.742,-29.742,125.0,-56.116,,48.54,120.0,26.374
2026-02-26 08:46:00,90.649,-100.0,-29.351,-29.351,125.0,-55.856,,48.9,120.0,26.505
2026-02-26 08:47:00,91.035,-100.0,-28.965,-28.965,125.0,-55.6,,49.26,120.0,26.635
2026-02-26 08:48:00,91.415,-100.0,-28.585,-28.585,125.0,-55.35,,49.61,120.0,26.765
2026-02-26 08:49:00,91.789,-100.0,-28.211,-28.211,125.0,-55.105,,49.97,120.0,26.895
2026-02-26 08:50:00,92.158,-100.0,-27.842,-27.842,125.0,-54.866,,50.32,120.0,27.024
2026-02-26 08:51:00,92.52,-100.0,-27.48,-27.48,125.0,-54.632,,50.67,120.0,27.152
2026-02-26 08:52:00,92.876,-100.0,-27.124,-27.124,125.0,-54.404,,51.02,120.0,27.28
2026-02-26 08:53:00,93.225,-100.0,-26.775,-26.775,125.0,-54.182,,51.37,120.0,27.407
2026-02-26 08:54:00,93.568,-100.0,-26.432,-26.432,125.0,-53.967,,51.71,120.0,27.534
2026-02-26 08:55:00,93.903,-100.0,-26.097,-26.097,125.0,-53.757,,52.06,120.0,27.661
2026-02-26 08:56:00,94.232,-100.0,-25.768,-25.768,125.0,-53.555,,52.4,120.0,27.786
2026-02-26 08:57:00,94.553,-100.0,-25.447,-25.447,125.0,-53.358,,52.74,120.0,27.912
2026-02-26 08:58:00,94.867,-100.0,-25.133,-25.133,125.0,-53.169,,53.08,120.0,28.036
2026-02-26 08:59:00,95.174,-100.0,-24.826,-24.826,125.0,-52.987,,53.42,120.0,28.161
2026-02-26 09:00:00,95.472,-100.0,-24.528,-24.528,125.0,-52.812,,53.76,120.0,28.284
2026-02-26 09:01:00,95.763,-100.0,-24.237,-24.237,125.0,-52.644,,54.1,120.0,28.407
2026-02-26 09:02:00,96.046,-100.0,-23.954,-23.954,125.0,-52.484,,54.43,120.0,28.53
2026-02-26 09:03:00,96.321,-100.0,-23.679,-23.679,125.0,-52.331,,54.77,120.0,28.652
2026-02-26 09:04:00,96.587,-100.0,-23.413,-23.413,125.0,-52.186,,55.1,120.0,28.774
2026-02-26 09:05:00,96.845,-100.0,-23.155,-23.155,125.0,-52.049,,55.44,120.0,28.895
2026-02-26 09:06:00,97.095,-100.0,-22.905,-22.905,125.0,-51.92,,55.77,120.0,29.015
2026-02-26 09:07:00,97.336,-100.0,-22.664,-22.664,125.0,-51.799,,56.1,120.0,29.135
